"miRNA"	"Count"
"hsa-miR-455-5p"	3
"hsa-miR-455-5p"	98
"hsa-miR-455-5p"	2
"hsa-miR-455-5p"	1
"hsa-miR-455-5p"	1
"hsa-miR-455-5p"	1
"hsa-miR-455-5p"	2
"hsa-miR-455-5p"	8
"hsa-miR-455-5p"	1
"hsa-miR-493-3p"	3
"hsa-miR-493-3p"	8
"hsa-miR-539-5p"	1
"hsa-miR-539-5p"	8
"hsa-miR-539-5p"	4
"hsa-miR-487b-3p"	1
"hsa-miR-487b-3p"	3
"hsa-miR-487b-3p"	1
"hsa-miR-487b-3p"	1
"hsa-miR-487b-3p"	1
"hsa-miR-92b-3p"	1
"hsa-miR-92b-3p"	2
"hsa-miR-92b-3p"	6
"hsa-miR-92b-3p"	14
"hsa-miR-92b-3p"	12
"hsa-miR-92b-3p"	15
"hsa-miR-92b-3p"	1
"hsa-miR-92b-3p"	1
"hsa-miR-551b-3p"	1
"hsa-miR-570-3p"	2
"hsa-miR-574-3p"	2
"hsa-miR-574-3p"	24
"hsa-miR-574-3p"	74
"hsa-miR-574-3p"	1
"hsa-miR-576-5p"	3
"hsa-miR-576-5p"	3
"hsa-miR-576-5p"	4
"hsa-miR-576-5p"	5
"hsa-miR-577"	10
"hsa-miR-577"	8
"hsa-miR-580-3p"	1
"hsa-miR-581"	1
"hsa-miR-582-5p"	1
"hsa-miR-582-5p"	1
"hsa-miR-582-5p"	7
"hsa-miR-582-5p"	3
"hsa-miR-582-5p"	2
"hsa-miR-582-5p"	4
"hsa-miR-582-5p"	1
"hsa-miR-584-5p"	1
"hsa-miR-584-5p"	1
"hsa-miR-584-5p"	16
"hsa-miR-584-5p"	1
"hsa-miR-584-5p"	53
"hsa-miR-584-5p"	225
"hsa-miR-584-5p"	6
"hsa-miR-584-5p"	4
"hsa-miR-584-5p"	1
"hsa-miR-548b-3p"	1
"hsa-miR-589-3p"	1
"hsa-miR-589-3p"	2
"hsa-miR-550a-3p"	1
"hsa-miR-550a-3p"	3
"hsa-miR-550a-3p"	1
"hsa-miR-550a-3p"	1
"hsa-miR-550a-3p"	3
"hsa-miR-550a-3p"	1
"hsa-miR-590-5p"	1
"hsa-miR-590-5p"	22
"hsa-miR-592"	2
"hsa-miR-592"	3
"hsa-miR-592"	115
"hsa-miR-592"	1
"hsa-miR-592"	139
"hsa-miR-592"	5
"hsa-miR-592"	8
"hsa-miR-598-3p"	31
"hsa-miR-598-3p"	5
"hsa-miR-598-3p"	1
"hsa-miR-607"	1
"hsa-miR-616-5p"	2
"hsa-miR-616-5p"	4
"hsa-miR-618"	5
"hsa-miR-618"	1
"hsa-miR-624-5p"	2
"hsa-miR-624-5p"	1
"hsa-miR-625-5p"	1
"hsa-miR-627-5p"	1
"hsa-miR-627-5p"	1
"hsa-miR-627-5p"	1
"hsa-miR-628-3p"	1
"hsa-miR-629-3p"	1
"hsa-miR-629-3p"	5
"hsa-miR-33b-5p"	3
"hsa-miR-33b-5p"	1
"hsa-miR-33b-5p"	2
"hsa-miR-632"	1
"hsa-miR-642a-5p"	1
"hsa-miR-642a-5p"	21
"hsa-miR-643"	1
"hsa-miR-643"	1
"hsa-miR-651-5p"	4
"hsa-miR-652-3p"	16
"hsa-miR-652-3p"	2
"hsa-miR-653-5p"	5
"hsa-miR-653-5p"	2
"hsa-miR-411-5p"	4
"hsa-miR-411-5p"	7
"hsa-miR-654-5p"	1
"hsa-miR-654-5p"	1
"hsa-miR-654-5p"	1
"hsa-miR-654-5p"	1
"hsa-miR-655-3p"	1
"hsa-miR-656-3p"	1
"hsa-miR-658"	1
"hsa-miR-660-5p"	25
"hsa-miR-660-5p"	64
"hsa-miR-660-5p"	2
"hsa-miR-421"	1
"hsa-miR-421"	1
"hsa-miR-542-5p"	4
"hsa-miR-542-3p"	10
"hsa-miR-542-3p"	44
"hsa-miR-542-3p"	5
"hsa-miR-542-3p"	18
"hsa-miR-542-3p"	13
"hsa-miR-542-3p"	23
"hsa-miR-542-3p"	33
"hsa-miR-542-3p"	1
"hsa-miR-425-5p"	1
"hsa-miR-425-5p"	4
"hsa-miR-425-5p"	7
"hsa-miR-425-5p"	14
"hsa-miR-425-5p"	35
"hsa-miR-425-5p"	5
"hsa-miR-425-5p"	73
"hsa-miR-425-5p"	12
"hsa-miR-425-5p"	1
"hsa-miR-425-5p"	5
"hsa-miR-758-3p"	1
"hsa-miR-758-3p"	1
"hsa-miR-758-3p"	11
"hsa-miR-758-3p"	10
"hsa-miR-671-5p"	5
"hsa-miR-671-5p"	4
"hsa-miR-454-3p"	1
"hsa-miR-454-3p"	1
"hsa-miR-454-3p"	1
"hsa-miR-454-3p"	9
"hsa-miR-454-3p"	14
"hsa-miR-454-3p"	3
"hsa-miR-454-3p"	3
"hsa-miR-769-5p"	4
"hsa-miR-769-5p"	2
"hsa-miR-769-5p"	1
"hsa-miR-769-5p"	3
"hsa-miR-769-5p"	12
"hsa-miR-769-3p"	1
"hsa-miR-766-3p"	8
"hsa-miR-766-3p"	2
"hsa-miR-766-3p"	2
"hsa-let-7a-3p"	1
"hsa-let-7a-3p"	1
"hsa-let-7a-3p"	1
"hsa-let-7a-3p"	6
"hsa-let-7a-3p"	3
"hsa-let-7a-3p"	1
"hsa-let-7a-3p"	3
"hsa-let-7a-3p"	2
"hsa-let-7a-3p"	5
"hsa-let-7a-3p"	1
"hsa-let-7a-3p"	1
"hsa-let-7b-3p"	4
"hsa-let-7b-3p"	16
"hsa-let-7d-3p"	1
"hsa-let-7d-3p"	1
"hsa-let-7d-3p"	2
"hsa-let-7d-3p"	71
"hsa-let-7d-3p"	87
"hsa-let-7d-3p"	181
"hsa-let-7d-3p"	1
"hsa-let-7d-3p"	7
"hsa-let-7d-3p"	6
"hsa-let-7d-3p"	11
"hsa-let-7e-3p"	1
"hsa-let-7e-3p"	1
"hsa-let-7f-1-3p"	1
"hsa-let-7f-1-3p"	1
"hsa-let-7f-2-3p"	1
"hsa-miR-15a-3p"	1
"hsa-miR-16-1-3p"	7
"hsa-miR-16-1-3p"	1
"hsa-miR-19a-5p"	1
"hsa-miR-19b-1-5p"	14
"hsa-miR-19b-1-5p"	3
"hsa-miR-20a-3p"	1
"hsa-miR-20a-3p"	2
"hsa-miR-20a-3p"	2
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	2
"hsa-miR-21-3p"	5
"hsa-miR-21-3p"	2
"hsa-miR-21-3p"	4
"hsa-miR-21-3p"	2
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	5
"hsa-miR-21-3p"	9
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	2
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	31
"hsa-miR-21-3p"	183
"hsa-miR-21-3p"	799
"hsa-miR-21-3p"	1038
"hsa-miR-21-3p"	116
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	6
"hsa-miR-21-3p"	7
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	1
"hsa-miR-22-5p"	18
"hsa-miR-22-5p"	17
"hsa-miR-23a-5p"	1
"hsa-miR-24-2-5p"	10
"hsa-miR-24-2-5p"	1
"hsa-miR-24-2-5p"	1
"hsa-miR-24-2-5p"	9
"hsa-miR-24-2-5p"	7
"hsa-miR-24-2-5p"	1
"hsa-miR-24-2-5p"	1
"hsa-miR-25-5p"	2
"hsa-miR-26a-1-3p"	2
"hsa-miR-26b-3p"	6
"hsa-miR-26b-3p"	15
"hsa-miR-26b-3p"	2
"hsa-miR-27a-5p"	5
"hsa-miR-28-3p"	1
"hsa-miR-28-3p"	1
"hsa-miR-28-3p"	12
"hsa-miR-28-3p"	582
"hsa-miR-28-3p"	3222
"hsa-miR-28-3p"	531
"hsa-miR-28-3p"	5
"hsa-miR-28-3p"	40
"hsa-miR-28-3p"	282
"hsa-miR-28-3p"	1
"hsa-miR-28-3p"	1
"hsa-miR-28-3p"	4
"hsa-miR-28-3p"	12
"hsa-miR-28-3p"	1
"hsa-miR-29a-5p"	1
"hsa-miR-29a-5p"	2
"hsa-miR-29a-5p"	3
"hsa-miR-29a-5p"	1
"hsa-miR-29a-5p"	1
"hsa-miR-29a-5p"	1
"hsa-miR-31-3p"	1
"hsa-miR-33a-3p"	1
"hsa-miR-33a-3p"	2
"hsa-miR-92a-1-5p"	1
"hsa-miR-92a-1-5p"	3
"hsa-miR-93-3p"	5
"hsa-miR-93-3p"	7
"hsa-miR-96-3p"	1
"hsa-miR-99a-3p"	1
"hsa-miR-99a-3p"	1
"hsa-miR-100-3p"	1
"hsa-miR-101-5p"	1
"hsa-miR-101-5p"	2
"hsa-miR-101-5p"	2
"hsa-miR-29b-1-5p"	2
"hsa-miR-29b-1-5p"	2
"hsa-miR-29b-1-5p"	1
"hsa-miR-29b-1-5p"	1
"hsa-miR-29b-2-5p"	2
"hsa-miR-29b-2-5p"	2
"hsa-miR-29b-2-5p"	9
"hsa-miR-29b-2-5p"	1
"hsa-miR-29b-2-5p"	1
"hsa-miR-29b-2-5p"	5
"hsa-miR-16-2-3p"	1
"hsa-miR-16-2-3p"	6
"hsa-miR-16-2-3p"	10
"hsa-miR-16-2-3p"	8
"hsa-miR-16-2-3p"	3
"hsa-miR-16-2-3p"	1
"hsa-miR-192-3p"	98
"hsa-miR-192-3p"	3
"hsa-miR-192-3p"	33
"hsa-miR-192-3p"	3
"hsa-miR-192-3p"	6
"hsa-miR-192-3p"	3
"hsa-miR-192-3p"	1
"hsa-miR-192-3p"	1
"hsa-miR-148a-5p"	3
"hsa-miR-148a-5p"	1
"hsa-miR-148a-5p"	11
"hsa-miR-148a-5p"	5
"hsa-miR-30c-2-3p"	1
"hsa-miR-30c-2-3p"	22
"hsa-miR-30c-2-3p"	1
"hsa-miR-30c-2-3p"	2
"hsa-miR-30c-2-3p"	1
"hsa-miR-30d-3p"	6
"hsa-miR-30d-3p"	7
"hsa-miR-30d-3p"	3
"hsa-miR-30d-3p"	1
"hsa-miR-30d-3p"	1
"hsa-miR-139-3p"	4
"hsa-miR-139-3p"	5
"hsa-miR-139-3p"	8
"hsa-miR-139-3p"	1
"hsa-miR-7-1-3p"	1
"hsa-miR-7-1-3p"	36
"hsa-miR-7-1-3p"	7
"hsa-miR-7-1-3p"	1
"hsa-miR-10a-3p"	1
"hsa-miR-10a-3p"	1
"hsa-miR-34a-3p"	1
"hsa-miR-181a-2-3p"	10
"hsa-miR-181a-2-3p"	31
"hsa-miR-181a-2-3p"	17
"hsa-miR-181a-2-3p"	1
"hsa-miR-181a-2-3p"	40
"hsa-miR-181a-2-3p"	178
"hsa-miR-181a-2-3p"	374
"hsa-miR-181a-2-3p"	645
"hsa-miR-181a-2-3p"	7
"hsa-miR-181a-2-3p"	1
"hsa-miR-181c-3p"	1
"hsa-miR-181c-3p"	5
"hsa-miR-181c-3p"	28
"hsa-miR-181c-3p"	19
"hsa-miR-183-3p"	1
"hsa-miR-199b-3p"	4
"hsa-miR-199b-3p"	15
"hsa-miR-199b-3p"	6
"hsa-miR-199b-3p"	140
"hsa-miR-199b-3p"	227
"hsa-miR-199b-3p"	23
"hsa-miR-199b-3p"	152
"hsa-miR-199b-3p"	762
"hsa-miR-199b-3p"	316
"hsa-miR-199b-3p"	28
"hsa-miR-199b-3p"	126
"hsa-miR-199b-3p"	144
"hsa-miR-199b-3p"	3
"hsa-miR-199b-3p"	16
"hsa-miR-199b-3p"	1
"hsa-miR-214-5p"	2
"hsa-miR-214-5p"	1
"hsa-miR-214-5p"	4
"hsa-miR-214-5p"	40
"hsa-miR-214-5p"	1
"hsa-miR-214-5p"	1
"hsa-miR-219a-1-3p"	2
"hsa-miR-219a-1-3p"	1
"hsa-miR-221-5p"	2
"hsa-miR-222-5p"	1
"hsa-miR-222-5p"	1
"hsa-miR-223-5p"	1
"hsa-miR-223-5p"	1
"hsa-miR-223-5p"	1
"hsa-miR-200b-5p"	1
"hsa-miR-200b-5p"	7
"hsa-miR-200b-5p"	25
"hsa-miR-200b-5p"	32
"hsa-miR-200b-5p"	1
"hsa-let-7g-3p"	1
"hsa-let-7g-3p"	54
"hsa-let-7g-3p"	4
"hsa-let-7i-3p"	37
"hsa-let-7i-3p"	18
"hsa-let-7i-3p"	26
"hsa-miR-15b-3p"	13
"hsa-miR-15b-3p"	3
"hsa-miR-15b-3p"	48
"hsa-miR-15b-3p"	22
"hsa-miR-23b-5p"	1
"hsa-miR-27b-5p"	6
"hsa-miR-27b-5p"	1
"hsa-miR-27b-5p"	3
"hsa-miR-27b-5p"	9
"hsa-miR-27b-5p"	1
"hsa-miR-27b-5p"	5
"hsa-miR-30b-3p"	2
"hsa-miR-122-3p"	4
"hsa-miR-122-3p"	1
"hsa-miR-122-3p"	9
"hsa-miR-122-3p"	2
"hsa-miR-122-3p"	3
"hsa-miR-122-3p"	17
"hsa-miR-122-3p"	2
"hsa-miR-125b-1-3p"	1
"hsa-miR-125b-1-3p"	1
"hsa-miR-130a-5p"	1
"hsa-miR-130a-5p"	2
"hsa-miR-132-5p"	2
"hsa-miR-135a-3p"	1
"hsa-miR-140-3p"	14
"hsa-miR-140-3p"	13
"hsa-miR-140-3p"	173
"hsa-miR-140-3p"	190
"hsa-miR-140-3p"	153
"hsa-miR-140-3p"	5
"hsa-miR-140-3p"	94
"hsa-miR-140-3p"	305
"hsa-miR-140-3p"	255
"hsa-miR-140-3p"	1
"hsa-miR-140-3p"	7
"hsa-miR-140-3p"	13
"hsa-miR-140-3p"	2
"hsa-miR-140-3p"	1
"hsa-miR-140-3p"	6
"hsa-miR-141-5p"	3
"hsa-miR-141-5p"	5
"hsa-miR-143-5p"	1
"hsa-miR-143-5p"	2
"hsa-miR-143-5p"	60
"hsa-miR-143-5p"	1
"hsa-miR-143-5p"	1
"hsa-miR-143-5p"	1
"hsa-miR-144-5p"	3
"hsa-miR-144-5p"	3
"hsa-miR-144-5p"	2
"hsa-miR-144-5p"	70
"hsa-miR-144-5p"	1
"hsa-miR-144-5p"	1
"hsa-miR-145-3p"	1
"hsa-miR-145-3p"	8
"hsa-miR-145-3p"	1
"hsa-miR-145-3p"	2
"hsa-miR-145-3p"	2
"hsa-miR-145-3p"	5
"hsa-miR-145-3p"	5
"hsa-miR-145-3p"	1
"hsa-miR-125a-3p"	1
"hsa-miR-125a-3p"	1
"hsa-miR-125b-2-3p"	1
"hsa-miR-125b-2-3p"	1
"hsa-miR-125b-2-3p"	2
"hsa-miR-125b-2-3p"	1
"hsa-miR-125b-2-3p"	7
"hsa-miR-125b-2-3p"	1
"hsa-miR-127-5p"	2
"hsa-miR-127-5p"	1
"hsa-miR-127-5p"	82
"hsa-miR-127-5p"	120
"hsa-miR-127-5p"	44
"hsa-miR-127-5p"	1
"hsa-miR-136-3p"	1
"hsa-miR-136-3p"	12
"hsa-miR-136-3p"	12
"hsa-miR-136-3p"	1
"hsa-miR-136-3p"	1
"hsa-miR-185-3p"	5
"hsa-miR-193a-5p"	4
"hsa-miR-193a-5p"	43
"hsa-miR-193a-5p"	12
"hsa-miR-193a-5p"	191
"hsa-miR-193a-5p"	543
"hsa-miR-193a-5p"	2
"hsa-miR-195-3p"	3
"hsa-miR-195-3p"	2
"hsa-miR-195-3p"	1
"hsa-miR-155-3p"	1
"hsa-miR-194-3p"	1
"hsa-miR-194-3p"	27
"hsa-miR-194-3p"	4
"hsa-miR-194-3p"	1
"hsa-miR-194-3p"	1
"hsa-miR-106b-3p"	4
"hsa-miR-106b-3p"	1
"hsa-miR-106b-3p"	398
"hsa-miR-106b-3p"	25
"hsa-miR-106b-3p"	7
"hsa-miR-106b-3p"	38
"hsa-miR-106b-3p"	4
"hsa-miR-106b-3p"	66
"hsa-miR-106b-3p"	3
"hsa-miR-106b-3p"	3
"hsa-miR-106b-3p"	84
"hsa-miR-106b-3p"	3
"hsa-miR-106b-3p"	2
"hsa-miR-106b-3p"	1
"hsa-miR-29c-5p"	1
"hsa-miR-29c-5p"	1
"hsa-miR-29c-5p"	8
"hsa-miR-29c-5p"	1
"hsa-miR-29c-5p"	2
"hsa-miR-30c-1-3p"	1
"hsa-miR-34b-3p"	1
"hsa-miR-34b-3p"	3
"hsa-miR-34c-3p"	3
"hsa-miR-34c-3p"	2
"hsa-miR-34c-3p"	1
"hsa-miR-99b-3p"	3
"hsa-miR-99b-3p"	6
"hsa-miR-99b-3p"	3
"hsa-miR-99b-3p"	22
"hsa-miR-99b-3p"	7
"hsa-miR-296-3p"	3
"hsa-miR-130b-5p"	1
"hsa-miR-130b-5p"	8
"hsa-miR-130b-5p"	1
"hsa-miR-130b-5p"	15
"hsa-miR-26a-2-3p"	1
"hsa-miR-26a-2-3p"	4
"hsa-miR-361-3p"	1
"hsa-miR-361-3p"	9
"hsa-miR-361-3p"	3
"hsa-miR-361-3p"	4
"hsa-miR-361-3p"	158
"hsa-miR-361-3p"	1
"hsa-miR-361-3p"	76
"hsa-miR-361-3p"	1
"hsa-miR-361-3p"	140
"hsa-miR-361-3p"	62
"hsa-miR-361-3p"	2
"hsa-miR-361-3p"	56
"hsa-miR-361-3p"	1
"hsa-miR-361-3p"	13
"hsa-miR-361-3p"	3
"hsa-miR-362-3p"	1
"hsa-miR-374a-3p"	2
"hsa-miR-374a-3p"	2
"hsa-miR-374a-3p"	791
"hsa-miR-374a-3p"	2
"hsa-miR-374a-3p"	98
"hsa-miR-374a-3p"	2
"hsa-miR-374a-3p"	149
"hsa-miR-374a-3p"	2
"hsa-miR-374a-3p"	10
"hsa-miR-374a-3p"	1
"hsa-miR-377-5p"	1
"hsa-miR-379-3p"	1
"hsa-miR-340-5p"	17
"hsa-miR-340-5p"	10
"hsa-miR-330-5p"	3
"hsa-miR-330-5p"	1
"hsa-miR-330-5p"	24
"hsa-miR-330-5p"	2
"hsa-miR-342-5p"	4
"hsa-miR-342-5p"	1
"hsa-miR-342-5p"	1
"hsa-miR-342-5p"	1
"hsa-miR-151a-5p"	7
"hsa-miR-151a-5p"	2
"hsa-miR-151a-5p"	111
"hsa-miR-151a-5p"	40
"hsa-miR-148b-5p"	1
"hsa-miR-148b-5p"	1
"hsa-miR-331-5p"	1
"hsa-miR-331-5p"	1
"hsa-miR-331-5p"	1
"hsa-miR-331-5p"	2
"hsa-miR-331-5p"	1
"hsa-miR-331-5p"	2
"hsa-miR-338-5p"	14
"hsa-miR-338-5p"	4
"hsa-miR-339-3p"	3
"hsa-miR-339-3p"	1
"hsa-miR-335-3p"	1
"hsa-miR-335-3p"	4
"hsa-miR-335-3p"	20
"hsa-miR-335-3p"	11
"hsa-miR-335-3p"	45
"hsa-miR-335-3p"	137
"hsa-miR-423-5p"	1
"hsa-miR-423-5p"	5
"hsa-miR-423-5p"	5
"hsa-miR-423-5p"	22
"hsa-miR-423-5p"	8
"hsa-miR-423-5p"	68
"hsa-miR-423-5p"	8
"hsa-miR-424-3p"	1
"hsa-miR-431-3p"	1
"hsa-miR-431-3p"	2
"hsa-miR-431-3p"	1
"hsa-miR-431-3p"	1
"hsa-miR-483-5p"	2
"hsa-miR-483-5p"	1
"hsa-miR-483-5p"	5
"hsa-miR-483-5p"	2
"hsa-miR-491-3p"	1
"hsa-miR-491-3p"	1
"hsa-miR-146b-3p"	9
"hsa-miR-146b-3p"	50
"hsa-miR-146b-3p"	1
"hsa-miR-146b-3p"	2
"hsa-miR-146b-3p"	3
"hsa-miR-146b-3p"	129
"hsa-miR-146b-3p"	1
"hsa-miR-146b-3p"	1
"hsa-miR-193b-5p"	1
"hsa-miR-193b-5p"	1
"hsa-miR-193b-5p"	5
"hsa-miR-193b-5p"	10
"hsa-miR-516a-5p"	2
"hsa-miR-516a-5p"	2
"hsa-miR-516a-5p"	1
"hsa-miR-516a-5p"	2
"hsa-miR-500a-5p"	1
"hsa-miR-500a-5p"	6
"hsa-miR-501-3p"	1
"hsa-miR-501-3p"	2
"hsa-miR-501-3p"	5
"hsa-miR-501-3p"	16
"hsa-miR-501-3p"	1
"hsa-miR-501-3p"	1
"hsa-miR-502-3p"	3
"hsa-miR-502-3p"	1
"hsa-miR-502-3p"	3
"hsa-miR-502-3p"	2
"hsa-miR-505-5p"	2
"hsa-miR-505-5p"	6
"hsa-miR-505-5p"	2
"hsa-miR-505-5p"	3
"hsa-miR-532-3p"	3
"hsa-miR-532-3p"	13
"hsa-miR-532-3p"	20
"hsa-miR-455-3p"	1
"hsa-miR-455-3p"	1
"hsa-miR-455-3p"	2
"hsa-miR-455-3p"	1
"hsa-miR-455-3p"	2
"hsa-miR-455-3p"	2
"hsa-miR-455-3p"	24
"hsa-miR-455-3p"	4
"hsa-miR-455-3p"	1
"hsa-miR-455-3p"	11
"hsa-miR-455-3p"	2
"hsa-miR-455-3p"	1
"hsa-miR-455-3p"	2
"hsa-miR-455-3p"	1
"hsa-miR-455-3p"	10
"hsa-miR-455-3p"	10
"hsa-miR-455-3p"	359
"hsa-miR-455-3p"	87
"hsa-miR-455-3p"	417
"hsa-miR-455-3p"	4
"hsa-miR-455-3p"	1
"hsa-miR-455-3p"	2
"hsa-miR-455-3p"	3
"hsa-miR-455-3p"	2
"hsa-miR-92b-5p"	1
"hsa-miR-556-3p"	1
"hsa-miR-582-3p"	4
"hsa-miR-582-3p"	22
"hsa-miR-582-3p"	3
"hsa-miR-582-3p"	75
"hsa-miR-582-3p"	58
"hsa-miR-582-3p"	14
"hsa-miR-582-3p"	26
"hsa-miR-589-5p"	1
"hsa-miR-589-5p"	22
"hsa-miR-589-5p"	27
"hsa-miR-589-5p"	85
"hsa-miR-589-5p"	5
"hsa-miR-550a-5p"	1
"hsa-miR-590-3p"	1
"hsa-miR-590-3p"	2
"hsa-miR-625-3p"	1
"hsa-miR-625-3p"	7
"hsa-miR-625-3p"	10
"hsa-miR-625-3p"	46
"hsa-miR-625-3p"	3
"hsa-miR-625-3p"	3
"hsa-miR-628-5p"	6
"hsa-miR-628-5p"	3
"hsa-miR-629-5p"	4
"hsa-miR-629-5p"	7
"hsa-miR-629-5p"	32
"hsa-miR-629-5p"	45
"hsa-miR-629-5p"	1
"hsa-miR-629-5p"	8
"hsa-miR-629-5p"	1
"hsa-miR-629-5p"	1
"hsa-miR-411-3p"	1
"hsa-miR-654-3p"	1
"hsa-miR-654-3p"	5
"hsa-miR-654-3p"	1
"hsa-miR-654-3p"	21
"hsa-miR-654-3p"	12
"hsa-miR-654-3p"	3
"hsa-miR-654-3p"	1
"hsa-miR-450b-5p"	1
"hsa-miR-450b-5p"	2
"hsa-miR-450b-5p"	13
"hsa-miR-874-3p"	29
"hsa-miR-874-3p"	1
"hsa-miR-874-3p"	55
"hsa-miR-874-3p"	3
"hsa-miR-874-3p"	98
"hsa-miR-874-3p"	3
"hsa-miR-874-3p"	2
"hsa-miR-541-3p"	1
"hsa-miR-889-3p"	8
"hsa-miR-889-3p"	21
"hsa-miR-889-3p"	4
"hsa-miR-708-5p"	4
"hsa-miR-708-3p"	1
"hsa-miR-708-3p"	1
"hsa-miR-708-3p"	1
"hsa-miR-708-3p"	1
"hsa-miR-744-5p"	1
"hsa-miR-744-5p"	9
"hsa-miR-744-5p"	3
"hsa-miR-744-5p"	14
"hsa-miR-744-3p"	1
"hsa-miR-744-3p"	7
"hsa-miR-744-3p"	2
"hsa-miR-885-5p"	6
"hsa-miR-885-5p"	109
"hsa-miR-885-5p"	2
"hsa-miR-885-5p"	1
"hsa-miR-885-3p"	1
"hsa-miR-877-5p"	1
"hsa-miR-665"	1
"hsa-miR-543"	1
"hsa-miR-374b-5p"	7
"hsa-miR-374b-5p"	38
"hsa-miR-374b-5p"	32
"hsa-miR-374b-5p"	8
"hsa-miR-374b-3p"	1
"hsa-miR-374b-3p"	2
"hsa-miR-760"	1
"hsa-miR-760"	1
"hsa-miR-301b"	1
"hsa-miR-937-3p"	1
"hsa-miR-937-3p"	1
"hsa-miR-939-5p"	1
"hsa-miR-939-5p"	2
"hsa-miR-942-5p"	2
"hsa-miR-942-5p"	1
"hsa-miR-942-5p"	3
"hsa-miR-942-5p"	2
"hsa-miR-942-5p"	1
"hsa-miR-942-5p"	1
"hsa-miR-942-5p"	1
"hsa-miR-944"	1
"hsa-miR-519a-5p"	1
"hsa-miR-1224-5p"	2
"hsa-miR-1224-5p"	4
"hsa-miR-1224-5p"	4
"hsa-miR-1224-5p"	1
"hsa-miR-1224-5p"	2
"hsa-miR-1226-5p"	1
"hsa-miR-1226-3p"	1
"hsa-miR-1228-3p"	1
"hsa-miR-320b"	1
"hsa-miR-1271-5p"	1
"hsa-miR-1301-3p"	2
"hsa-miR-1301-3p"	2
"hsa-miR-1301-3p"	1
"hsa-miR-1301-3p"	4
"hsa-miR-1301-3p"	3
"hsa-miR-1301-3p"	6
"hsa-miR-1185-5p"	2
"hsa-miR-1283"	1
"hsa-miR-1180-3p"	10
"hsa-miR-1180-3p"	4
"hsa-miR-1180-3p"	4
"hsa-miR-548j-5p"	1
"hsa-miR-548j-5p"	1
"hsa-miR-1287-5p"	1
"hsa-miR-1287-5p"	2
"hsa-miR-1287-5p"	23
"hsa-miR-1287-5p"	20
"hsa-miR-1287-5p"	3
"hsa-miR-1291"	1
"hsa-miR-1291"	2
"hsa-miR-1304-5p"	1
"hsa-miR-1304-5p"	1
"hsa-miR-1247-5p"	6
"hsa-miR-1247-5p"	1
"hsa-miR-1249"	1
"hsa-miR-1249"	1
"hsa-miR-1254"	1
"hsa-miR-1254"	1
"hsa-miR-1254"	4
"hsa-miR-1254"	1
"hsa-miR-1254"	2
"hsa-miR-1254"	1
"hsa-miR-1258"	1
"hsa-miR-1258"	1
"hsa-miR-1258"	1
"hsa-miR-1262"	1
"hsa-miR-1266-5p"	1
"hsa-miR-1266-5p"	22
"hsa-miR-1266-5p"	1
"hsa-miR-1266-5p"	2
"hsa-miR-1277-3p"	2
"hsa-miR-1278"	1
"hsa-miR-1292-5p"	1
"hsa-miR-1292-5p"	1
"hsa-miR-664a-5p"	1
"hsa-miR-664a-5p"	1
"hsa-miR-664a-3p"	2
"hsa-miR-664a-3p"	1
"hsa-miR-664a-3p"	84
"hsa-miR-664a-3p"	8
"hsa-miR-664a-3p"	2
"hsa-miR-664a-3p"	4
"hsa-miR-664a-3p"	1
"hsa-miR-1306-3p"	2
"hsa-miR-1307-3p"	6
"hsa-miR-1307-3p"	3
"hsa-miR-1307-3p"	158
"hsa-miR-1307-3p"	222
"hsa-miR-1307-3p"	396
"hsa-miR-1307-3p"	1189
"hsa-miR-1307-3p"	76
"hsa-miR-1307-3p"	196
"hsa-miR-1307-3p"	1
"hsa-miR-1307-3p"	9
"hsa-miR-1307-3p"	1
"hsa-miR-1307-3p"	3
"hsa-miR-1307-3p"	1
"hsa-miR-1307-3p"	1
"hsa-miR-1468-5p"	5
"hsa-miR-1468-5p"	3
"hsa-miR-675-3p"	1
"hsa-miR-675-3p"	168
"hsa-miR-675-3p"	12
"hsa-miR-675-3p"	1
"hsa-miR-103a-2-5p"	3
"hsa-miR-103a-2-5p"	1
"hsa-miR-224-3p"	1
"hsa-miR-224-3p"	2
"hsa-miR-224-3p"	1
"hsa-miR-224-3p"	1
"hsa-miR-1976"	1
"hsa-miR-1976"	1
"hsa-miR-1976"	2
"hsa-miR-1976"	1
"hsa-miR-2110"	1
"hsa-miR-2110"	1
"hsa-let-7a-2-3p"	4
"hsa-let-7a-2-3p"	1
"hsa-miR-151b"	1
"hsa-miR-151b"	1
"hsa-miR-2115-3p"	1
"hsa-miR-2116-5p"	1
"hsa-miR-2276-3p"	1
"hsa-miR-3117-3p"	1
"hsa-miR-3127-5p"	2
"hsa-miR-3127-5p"	2
"hsa-miR-3127-5p"	1
