"miRNA"	"Count"
"hsa-miR-142-5p"	3
"hsa-miR-142-5p"	3
"hsa-miR-142-5p"	1
"hsa-miR-143-5p"	1
"hsa-miR-143-5p"	4
"hsa-miR-143-5p"	208
"hsa-miR-143-5p"	12
"hsa-miR-143-5p"	3
"hsa-miR-143-3p"	5
"hsa-miR-143-3p"	7
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	110
"hsa-miR-143-3p"	98
"hsa-miR-143-3p"	1082
"hsa-miR-143-3p"	64
"hsa-miR-143-3p"	12
"hsa-miR-143-3p"	4
"hsa-miR-143-3p"	10
"hsa-miR-143-3p"	5317
"hsa-miR-143-3p"	3966
"hsa-miR-143-3p"	142387
"hsa-miR-143-3p"	17654
"hsa-miR-143-3p"	4956
"hsa-miR-143-3p"	75
"hsa-miR-143-3p"	13
"hsa-miR-143-3p"	5
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	31
"hsa-miR-143-3p"	2
"hsa-miR-143-3p"	27
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	2
"hsa-miR-143-3p"	2
"hsa-miR-143-3p"	2
"hsa-miR-143-3p"	5
"hsa-miR-143-3p"	5
"hsa-miR-143-3p"	2
"hsa-miR-143-3p"	1
"hsa-miR-144-3p"	2
"hsa-miR-144-5p"	1
"hsa-miR-144-5p"	1
"hsa-miR-144-5p"	1
"hsa-miR-144-5p"	49
NA	1
"hsa-miR-145-5p"	1
"hsa-miR-145-5p"	3
"hsa-miR-145-5p"	3
"hsa-miR-145-5p"	5
"hsa-miR-145-5p"	7
"hsa-miR-145-5p"	498
"hsa-miR-145-5p"	326
"hsa-miR-145-5p"	1607
"hsa-miR-145-5p"	1028
"hsa-miR-145-5p"	2466
"hsa-miR-145-5p"	188
"hsa-miR-145-5p"	1
"hsa-miR-145-5p"	2
"hsa-miR-145-5p"	1
"hsa-miR-145-5p"	4
"hsa-miR-145-5p"	1
"hsa-miR-145-5p"	1
"hsa-miR-145-5p"	1
"hsa-miR-145-5p"	2
"hsa-miR-145-3p"	2
"hsa-miR-145-3p"	9
"hsa-miR-145-3p"	40
"hsa-miR-145-3p"	1
"hsa-miR-145-3p"	9
"hsa-miR-145-3p"	6
"hsa-miR-145-3p"	2
"hsa-miR-145-3p"	1
"hsa-miR-145-3p"	34
"hsa-miR-145-3p"	36
"hsa-miR-145-3p"	4
"hsa-miR-1468-5p"	21
"hsa-miR-1468-5p"	5
"hsa-miR-146a-5p"	6
"hsa-miR-146a-5p"	4
"hsa-miR-146a-5p"	3
"hsa-miR-146a-5p"	2
"hsa-miR-146a-5p"	112
"hsa-miR-146a-5p"	509
"hsa-miR-146a-5p"	75
"hsa-miR-146a-5p"	14
"hsa-miR-146a-5p"	2
"hsa-miR-146a-5p"	2
"hsa-miR-146a-5p"	1
"hsa-miR-146a-5p"	1
"hsa-miR-146a-3p"	1
"hsa-miR-146a-3p"	1
"hsa-miR-146a-3p"	3
"hsa-miR-146a-3p"	2
"hsa-miR-146a-3p"	1
"hsa-miR-146a-3p"	1
"hsa-miR-146b-5p"	6
"hsa-miR-146b-5p"	1
"hsa-miR-146b-5p"	4
"hsa-miR-146b-5p"	1
"hsa-miR-146b-5p"	5
"hsa-miR-146b-5p"	85
"hsa-miR-146b-5p"	656
"hsa-miR-146b-5p"	778
"hsa-miR-146b-5p"	1468
"hsa-miR-146b-5p"	4
"hsa-miR-146b-5p"	1
"hsa-miR-146b-5p"	2
"hsa-miR-146b-5p"	6
"hsa-miR-146b-5p"	2
"hsa-miR-146b-5p"	1
"hsa-miR-146b-5p"	2
"hsa-miR-146b-3p"	1
"hsa-miR-146b-3p"	1
"hsa-miR-146b-3p"	18
"hsa-miR-146b-3p"	100
"hsa-miR-146b-3p"	7
"hsa-miR-146b-3p"	23
"hsa-miR-146b-3p"	321
"hsa-miR-146b-3p"	4
"hsa-miR-146b-3p"	1
"hsa-miR-146b-3p"	7
"hsa-miR-146b-3p"	1
NA	1
"hsa-miR-147b"	3
"hsa-miR-147b"	2
"hsa-miR-147b"	1
"hsa-miR-148a-3p"	297
"hsa-miR-148a-3p"	5
"hsa-miR-148a-3p"	2002
"hsa-miR-148a-3p"	1
"hsa-miR-148a-3p"	1
"hsa-miR-148a-3p"	5
"hsa-miR-148a-3p"	31588
"hsa-miR-148a-3p"	4
"hsa-miR-148a-3p"	1
"hsa-miR-148a-3p"	2
"hsa-miR-148a-3p"	1
"hsa-miR-148a-3p"	4
"hsa-miR-148a-3p"	18213
"hsa-miR-148a-3p"	1
"hsa-miR-148a-3p"	167
"hsa-miR-148a-3p"	13
"hsa-miR-148a-3p"	1
"hsa-miR-148a-5p"	17
"hsa-miR-148a-5p"	3
"hsa-miR-148a-5p"	3
"hsa-miR-148a-5p"	37
"hsa-miR-148a-5p"	3
"hsa-miR-148b-5p"	1
"hsa-miR-148b-5p"	1
"hsa-miR-148b-5p"	1
"hsa-miR-148b-5p"	1
"hsa-miR-148b-5p"	2
"hsa-miR-148b-3p"	1
"hsa-miR-148b-3p"	4
"hsa-miR-148b-3p"	424
"hsa-miR-148b-3p"	113
"hsa-miR-149-5p"	12
"hsa-miR-149-5p"	8
"hsa-miR-149-5p"	12
"hsa-miR-149-5p"	7
"hsa-miR-149-3p"	1
"hsa-miR-150-3p"	3
"hsa-miR-150-3p"	1
"hsa-miR-150-3p"	1
"hsa-miR-150-5p"	4
"hsa-miR-150-5p"	1351
"hsa-miR-150-5p"	8
"hsa-miR-150-5p"	1
"hsa-miR-150-5p"	860
"hsa-miR-150-5p"	43
"hsa-miR-150-5p"	536
"hsa-miR-150-5p"	41
"hsa-miR-150-5p"	10
"hsa-miR-150-5p"	1
"hsa-miR-150-5p"	2
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	4
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	3
"hsa-miR-151a-3p"	1408
"hsa-miR-151a-3p"	6
"hsa-miR-151a-3p"	4
"hsa-miR-151a-3p"	3
"hsa-miR-151a-3p"	3248
"hsa-miR-151a-3p"	56
"hsa-miR-151a-3p"	138
"hsa-miR-151a-3p"	627
"hsa-miR-151a-3p"	43
"hsa-miR-151a-3p"	309
"hsa-miR-151a-3p"	207
"hsa-miR-151a-3p"	26
"hsa-miR-151a-3p"	445
"hsa-miR-151a-3p"	5
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	7
"hsa-miR-151a-5p"	1
"hsa-miR-151a-5p"	1
"hsa-miR-151a-5p"	24
"hsa-miR-151a-5p"	9
"hsa-miR-151a-5p"	292
"hsa-miR-151a-5p"	88
"hsa-miR-151b"	2
"hsa-miR-151b"	1
"hsa-miR-152-3p"	138
"hsa-miR-152-3p"	616
"hsa-miR-152-3p"	3
"hsa-miR-152-3p"	4
"hsa-miR-152-5p"	1
"hsa-miR-152-5p"	1
"hsa-miR-152-5p"	1
"hsa-miR-153-3p"	3
"hsa-miR-153-3p"	2
"hsa-miR-153-3p"	2
"hsa-miR-153-5p"	49
"hsa-miR-1537-3p"	1
"hsa-miR-1537-5p"	1
"hsa-miR-1538"	1
"hsa-miR-1538"	2
NA	1
NA	3
NA	19
NA	5
NA	1
"hsa-miR-154-5p"	1
"hsa-miR-154-5p"	1
"hsa-miR-154-5p"	7
"hsa-miR-154-5p"	26
"hsa-miR-154-3p"	7
"hsa-miR-154-3p"	26
"hsa-miR-154-3p"	1
"hsa-miR-155-5p"	1
"hsa-miR-155-5p"	1
"hsa-miR-155-5p"	17
"hsa-miR-155-5p"	490
"hsa-miR-155-5p"	1073
"hsa-miR-155-5p"	1308
"hsa-miR-155-5p"	943
"hsa-miR-155-5p"	468
"hsa-miR-155-5p"	90
"hsa-miR-155-5p"	6
"hsa-miR-155-5p"	2
"hsa-miR-155-5p"	1
"hsa-miR-155-5p"	2
"hsa-miR-155-5p"	2
"hsa-miR-155-5p"	3
"hsa-miR-155-3p"	3
"hsa-miR-155-3p"	2
"hsa-miR-15a-5p"	1
"hsa-miR-15a-5p"	223
"hsa-miR-15a-5p"	190
"hsa-miR-15a-5p"	83
"hsa-miR-15a-5p"	1
"hsa-miR-15a-5p"	151
"hsa-miR-15a-5p"	1
"hsa-miR-15a-5p"	24
"hsa-miR-15a-5p"	2
NA	1
NA	1
"hsa-miR-15b-5p"	9
"hsa-miR-15b-5p"	47
"hsa-miR-15b-5p"	113
"hsa-miR-15b-5p"	449
"hsa-miR-15b-5p"	732
"hsa-miR-15b-5p"	2
"hsa-miR-15b-5p"	1
"hsa-miR-15b-5p"	1
"hsa-miR-15b-3p"	7
"hsa-miR-15b-3p"	3
"hsa-miR-15b-3p"	65
"hsa-miR-15b-3p"	25
"hsa-miR-16-1-3p"	1
"hsa-miR-16-1-3p"	1
"hsa-miR-16-1-3p"	21
"hsa-miR-16-5p"	8
"hsa-miR-16-5p"	29
"hsa-miR-16-5p"	5
"hsa-miR-16-5p"	2
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	600
"hsa-miR-16-5p"	19
"hsa-miR-16-5p"	68
"hsa-miR-16-5p"	6
"hsa-miR-16-5p"	5
"hsa-miR-16-5p"	69
"hsa-miR-16-5p"	17
"hsa-miR-16-5p"	639
"hsa-miR-16-5p"	25
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	6
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	6
"hsa-miR-16-5p"	1
"hsa-miR-16-2-3p"	6
"hsa-miR-16-2-3p"	9
"hsa-miR-16-2-3p"	21
"hsa-miR-16-2-3p"	3
"hsa-miR-16-2-3p"	3
NA	1
"hsa-miR-17-5p"	6
"hsa-miR-17-5p"	4
"hsa-miR-17-5p"	2
"hsa-miR-17-5p"	20
"hsa-miR-17-5p"	14
"hsa-miR-17-5p"	1092
"hsa-miR-17-5p"	26
"hsa-miR-17-5p"	2
"hsa-miR-17-3p"	4
"hsa-miR-17-3p"	1
"hsa-miR-17-3p"	1016
"hsa-miR-17-3p"	38
"hsa-miR-17-3p"	1
"hsa-miR-17-3p"	92
"hsa-miR-17-3p"	3
"hsa-miR-17-3p"	1
"hsa-miR-181a-3p"	1
"hsa-miR-181a-3p"	6
"hsa-miR-181a-3p"	1200
"hsa-miR-181a-3p"	3
"hsa-miR-181a-3p"	2
"hsa-miR-181a-3p"	378
"hsa-miR-181a-3p"	5
"hsa-miR-181a-3p"	1
"hsa-miR-181a-3p"	64
"hsa-miR-181a-3p"	61
"hsa-miR-181a-3p"	2
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	20
"hsa-miR-181a-5p"	93
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	15
"hsa-miR-181a-5p"	2545
"hsa-miR-181a-5p"	16
"hsa-miR-181a-5p"	3599
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	209
"hsa-miR-181a-5p"	4
"hsa-miR-181a-5p"	41
"hsa-miR-181a-5p"	7
"hsa-miR-181a-5p"	9
"hsa-miR-181a-5p"	1
NA	1
NA	4
NA	1
"hsa-miR-181a-5p"	2
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	14
"hsa-miR-181a-5p"	8
"hsa-miR-181a-5p"	33
"hsa-miR-181a-5p"	240
"hsa-miR-181a-5p"	3623
"hsa-miR-181a-5p"	2615
"hsa-miR-181a-5p"	97
"hsa-miR-181a-5p"	18
"hsa-miR-181a-5p"	7
"hsa-miR-181a-5p"	16
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	1
"hsa-miR-181a-2-3p"	23
"hsa-miR-181a-2-3p"	34
"hsa-miR-181a-2-3p"	27
"hsa-miR-181a-2-3p"	10
"hsa-miR-181a-2-3p"	1
"hsa-miR-181a-2-3p"	180
"hsa-miR-181a-2-3p"	554
"hsa-miR-181a-2-3p"	1373
"hsa-miR-181a-2-3p"	2062
"hsa-miR-181a-2-3p"	19
"hsa-miR-181a-2-3p"	1
"hsa-miR-181a-2-3p"	1
"hsa-miR-181a-2-3p"	5
"hsa-miR-181a-2-3p"	2
"hsa-miR-181a-2-3p"	1
"hsa-miR-181b-3p"	8
"hsa-miR-181b-3p"	10
"hsa-miR-181b-3p"	21
"hsa-miR-181b-3p"	7
"hsa-miR-181b-3p"	1
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	14
"hsa-miR-181b-5p"	118
"hsa-miR-181b-5p"	22
"hsa-miR-181b-5p"	345
"hsa-miR-181b-5p"	2
"hsa-miR-181b-5p"	27
"hsa-miR-181b-5p"	528
"hsa-miR-181b-5p"	6
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	21
"hsa-miR-181b-5p"	366
"hsa-miR-181b-5p"	6
"hsa-miR-181b-5p"	2
"hsa-miR-181b-5p"	26
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	4
"hsa-miR-181b-5p"	2
"hsa-miR-181b-5p"	5
"hsa-miR-181b-5p"	3
"hsa-miR-181b-5p"	2
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	5
"hsa-miR-181b-5p"	5
"hsa-miR-181b-5p"	29
"hsa-miR-181b-5p"	377
"hsa-miR-181b-5p"	437
"hsa-miR-181b-5p"	375
"hsa-miR-181b-5p"	114
"hsa-miR-181b-5p"	14
"hsa-miR-181b-5p"	15
"hsa-miR-181b-5p"	33
"hsa-miR-181b-5p"	14
"hsa-miR-181b-5p"	11
"hsa-miR-181b-5p"	2
"hsa-miR-181b-5p"	2
NA	1
NA	1
NA	3
NA	1
NA	2
"hsa-miR-181c-5p"	1
"hsa-miR-181c-5p"	1
"hsa-miR-181c-5p"	6
"hsa-miR-181c-5p"	178
"hsa-miR-181c-5p"	238
"hsa-miR-181c-5p"	33
"hsa-miR-181c-5p"	5
"hsa-miR-181c-5p"	1
"hsa-miR-181c-5p"	1
"hsa-miR-181c-5p"	2
"hsa-miR-181c-3p"	1
"hsa-miR-181c-3p"	5
"hsa-miR-181c-3p"	31
"hsa-miR-181c-3p"	194
"hsa-miR-181c-3p"	199
"hsa-miR-181c-3p"	1
"hsa-miR-181d-5p"	3
"hsa-miR-181d-5p"	36
"hsa-miR-181d-5p"	106
"hsa-miR-181d-5p"	55
"hsa-miR-181d-5p"	5
"hsa-miR-181d-5p"	1
"hsa-miR-181d-5p"	2
"hsa-miR-181d-5p"	1
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	6
"hsa-miR-182-5p"	167
"hsa-miR-182-5p"	3
"hsa-miR-182-5p"	419
"hsa-miR-182-5p"	2
"hsa-miR-182-5p"	7
"hsa-miR-182-5p"	2
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	8
"hsa-miR-182-5p"	3011
"hsa-miR-182-5p"	1159
"hsa-miR-182-5p"	2
"hsa-miR-182-5p"	7
"hsa-miR-182-5p"	7665
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	1486
"hsa-miR-182-5p"	4
"hsa-miR-182-5p"	3328
"hsa-miR-182-5p"	235
"hsa-miR-182-5p"	48
"hsa-miR-182-5p"	1
"hsa-miR-183-3p"	1
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	157
"hsa-miR-183-5p"	67
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	894
"hsa-miR-183-5p"	1050
"hsa-miR-183-5p"	2
"hsa-miR-183-5p"	539
"hsa-miR-183-5p"	1660
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	50
"hsa-miR-183-5p"	319
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	130
"hsa-miR-183-5p"	996
"hsa-miR-183-5p"	2
"hsa-miR-183-5p"	7
"hsa-miR-183-5p"	6
"hsa-miR-183-5p"	110
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	2
"hsa-miR-183-5p"	21
"hsa-miR-183-5p"	4
"hsa-miR-183-5p"	2
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	1
"hsa-miR-185-5p"	1
"hsa-miR-185-5p"	1
"hsa-miR-185-5p"	21
"hsa-miR-185-5p"	362
"hsa-miR-185-5p"	11
"hsa-miR-185-3p"	1
"hsa-miR-185-3p"	25
"hsa-miR-185-3p"	3
"hsa-miR-186-5p"	18
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	3
"hsa-miR-186-5p"	179
"hsa-miR-186-5p"	6
"hsa-miR-186-5p"	394
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	64
"hsa-miR-186-5p"	27
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	3
NA	2
NA	1
"hsa-miR-187-3p"	3
"hsa-miR-187-3p"	26
"hsa-miR-187-3p"	3
"hsa-miR-187-3p"	1
"hsa-miR-187-3p"	2
"hsa-miR-188-5p"	4
"hsa-miR-188-3p"	1
"hsa-miR-188-3p"	1
"hsa-miR-18a-5p"	2
"hsa-miR-18a-5p"	2
"hsa-miR-18a-5p"	4
"hsa-miR-18a-5p"	19
"hsa-miR-18a-5p"	2
"hsa-miR-18a-3p"	3
"hsa-miR-18a-3p"	1
"hsa-miR-18a-3p"	3
"hsa-miR-190a-5p"	1
"hsa-miR-190a-5p"	1
"hsa-miR-190a-5p"	1
"hsa-miR-190a-3p"	1
"hsa-miR-190b"	1
"hsa-miR-191-3p"	1
"hsa-miR-191-3p"	2
"hsa-miR-191-3p"	1
"hsa-miR-191-5p"	3
"hsa-miR-191-5p"	1
"hsa-miR-191-5p"	8
"hsa-miR-191-5p"	141
"hsa-miR-191-5p"	1
"hsa-miR-191-5p"	9
"hsa-miR-191-5p"	927
"hsa-miR-191-5p"	1
"hsa-miR-191-5p"	1073
"hsa-miR-191-5p"	3
"hsa-miR-191-5p"	194
"hsa-miR-191-5p"	1
"hsa-miR-191-5p"	168
"hsa-miR-191-5p"	5
"hsa-miR-191-5p"	5
"hsa-miR-192-3p"	76
"hsa-miR-192-3p"	23
"hsa-miR-192-3p"	3
"hsa-miR-192-3p"	3
"hsa-miR-192-3p"	1
"hsa-miR-192-3p"	1
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	396
"hsa-miR-192-5p"	27
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	10751
"hsa-miR-192-5p"	361
"hsa-miR-192-5p"	210
"hsa-miR-192-5p"	2858
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	202
"hsa-miR-192-5p"	10544
"hsa-miR-192-5p"	7
"hsa-miR-192-5p"	17
"hsa-miR-192-5p"	1944
"hsa-miR-192-5p"	4
"hsa-miR-192-5p"	158
"hsa-miR-192-5p"	1424
"hsa-miR-192-5p"	5
"hsa-miR-192-5p"	50
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	5
NA	1
"hsa-miR-193a-5p"	8
"hsa-miR-193a-5p"	134
"hsa-miR-193a-5p"	61
"hsa-miR-193a-5p"	471
"hsa-miR-193a-5p"	2019
"hsa-miR-193a-5p"	2
"hsa-miR-193a-5p"	1
"hsa-miR-193a-3p"	1
"hsa-miR-193a-3p"	6
"hsa-miR-193a-3p"	31
"hsa-miR-193a-3p"	21
"hsa-miR-193a-3p"	2
"hsa-miR-193a-3p"	1
"hsa-miR-193b-5p"	3
"hsa-miR-193b-5p"	1
"hsa-miR-193b-5p"	8
"hsa-miR-193b-3p"	4
"hsa-miR-193b-3p"	25
"hsa-miR-193b-3p"	164
"hsa-miR-193b-3p"	3
"hsa-miR-193b-3p"	1
"hsa-miR-193b-3p"	2
"hsa-miR-193b-3p"	1
"hsa-miR-193b-3p"	1
NA	2
"hsa-miR-194-5p"	2
"hsa-miR-194-5p"	4958
"hsa-miR-194-5p"	1017
"hsa-miR-194-5p"	2
"hsa-miR-194-3p"	1
"hsa-miR-194-3p"	2
"hsa-miR-194-3p"	3
"hsa-miR-194-3p"	1
"hsa-miR-194-3p"	1
"hsa-miR-194-3p"	41
"hsa-miR-194-3p"	8
"hsa-miR-194-3p"	3
"hsa-miR-194-5p"	1
"hsa-miR-194-5p"	338
"hsa-miR-194-5p"	1
"hsa-miR-194-5p"	4917
"hsa-miR-194-5p"	15
"hsa-miR-194-5p"	1073
"hsa-miR-194-5p"	19
"hsa-miR-194-5p"	7
"hsa-miR-194-5p"	1
"hsa-miR-194-5p"	1
"hsa-miR-194-5p"	1
NA	1
NA	1
"hsa-miR-195-5p"	1
"hsa-miR-195-5p"	22
"hsa-miR-195-5p"	6
"hsa-miR-195-5p"	28
"hsa-miR-195-5p"	1
"hsa-miR-196a-5p"	2
"hsa-miR-196a-5p"	1
"hsa-miR-196a-5p"	1
"hsa-miR-196a-5p"	1
"hsa-miR-196b-5p"	1
"hsa-miR-196b-5p"	5
"hsa-miR-196b-5p"	24
"hsa-miR-196b-5p"	3
NA	3
NA	3
NA	2
NA	4
"hsa-miR-197-3p"	4
"hsa-miR-197-3p"	8
"hsa-miR-197-3p"	206
"hsa-miR-197-3p"	1055
"hsa-miR-197-3p"	28
"hsa-miR-197-3p"	2
"hsa-miR-197-3p"	2
"hsa-miR-197-3p"	1
"hsa-miR-1976"	4
"hsa-miR-1976"	1
"hsa-miR-1976"	9
"hsa-miR-1976"	14
"hsa-miR-1976"	6
"hsa-miR-1976"	2
"hsa-miR-1976"	2
"hsa-miR-199a-3p"	4
"hsa-miR-199a-3p"	21
"hsa-miR-199a-3p"	2
"hsa-miR-199a-3p"	137
"hsa-miR-199a-3p"	251
"hsa-miR-199a-3p"	15
"hsa-miR-199a-3p"	2
"hsa-miR-199a-3p"	272
"hsa-miR-199a-3p"	1183
"hsa-miR-199a-3p"	334
"hsa-miR-199a-3p"	93
"hsa-miR-199a-3p"	265
"hsa-miR-199a-3p"	181
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	16
"hsa-miR-199a-3p"	72
"hsa-miR-199a-3p"	2
"hsa-miR-199a-3p"	1
"hsa-miR-199a-5p"	6
"hsa-miR-199a-5p"	1202
"hsa-miR-199a-5p"	1
"hsa-miR-199a-5p"	170
"hsa-miR-199a-5p"	1
"hsa-miR-199a-5p"	43
"hsa-miR-199a-5p"	24
"hsa-miR-199a-5p"	1
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	10
"hsa-miR-199a-3p"	7
"hsa-miR-199a-3p"	26
"hsa-miR-199a-3p"	7
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	238
"hsa-miR-199a-3p"	476
"hsa-miR-199a-3p"	29
"hsa-miR-199a-3p"	523
"hsa-miR-199a-3p"	2366
"hsa-miR-199a-3p"	642
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	152
"hsa-miR-199a-3p"	557
"hsa-miR-199a-3p"	413
"hsa-miR-199a-3p"	36
"hsa-miR-199a-3p"	105
"hsa-miR-199a-3p"	2
"hsa-miR-199a-5p"	5
"hsa-miR-199a-5p"	1
"hsa-miR-199a-5p"	1219
"hsa-miR-199a-5p"	175
"hsa-miR-199a-5p"	34
"hsa-miR-199a-5p"	23
"hsa-miR-199a-5p"	2
"hsa-miR-199b-3p"	11
"hsa-miR-199b-3p"	47
"hsa-miR-199b-3p"	9
"hsa-miR-199b-3p"	1
"hsa-miR-199b-3p"	375
"hsa-miR-199b-3p"	727
"hsa-miR-199b-3p"	44
"hsa-miR-199b-3p"	2
"hsa-miR-199b-3p"	795
"hsa-miR-199b-3p"	3549
"hsa-miR-199b-3p"	976
"hsa-miR-199b-3p"	1
"hsa-miR-199b-3p"	245
"hsa-miR-199b-3p"	822
"hsa-miR-199b-3p"	594
"hsa-miR-199b-3p"	1
"hsa-miR-199b-3p"	52
"hsa-miR-199b-3p"	177
"hsa-miR-199b-3p"	2
"hsa-miR-199b-3p"	2
"hsa-miR-199b-5p"	2
"hsa-miR-199b-5p"	180
"hsa-miR-199b-5p"	1
"hsa-miR-199b-5p"	56
"hsa-miR-199b-5p"	10
"hsa-miR-199b-5p"	8
NA	4
"hsa-miR-19a-3p"	2
"hsa-miR-19a-3p"	2
"hsa-miR-19a-3p"	2
"hsa-miR-19a-3p"	24
"hsa-miR-19a-3p"	34
"hsa-miR-19b-1-5p"	46
"hsa-miR-19b-1-5p"	1
"hsa-miR-19b-1-5p"	1
"hsa-miR-19b-3p"	1
"hsa-miR-19b-3p"	5
"hsa-miR-19b-3p"	8
"hsa-miR-19b-3p"	52
"hsa-miR-19b-3p"	118
NA	1
"hsa-miR-19b-3p"	1
"hsa-miR-19b-3p"	112
"hsa-miR-19b-3p"	1
"hsa-miR-19b-3p"	53
"hsa-miR-19b-3p"	5
"hsa-miR-19b-3p"	1
NA	1
NA	1
"hsa-miR-200a-5p"	1
"hsa-miR-200a-5p"	53
"hsa-miR-200a-5p"	348
"hsa-miR-200a-5p"	1217
"hsa-miR-200a-5p"	23
"hsa-miR-200a-5p"	2
"hsa-miR-200a-5p"	4
"hsa-miR-200a-5p"	64
"hsa-miR-200a-5p"	42
"hsa-miR-200a-5p"	2
"hsa-miR-200a-5p"	4
"hsa-miR-200a-3p"	1
"hsa-miR-200a-3p"	2
"hsa-miR-200a-3p"	4
"hsa-miR-200a-3p"	18
"hsa-miR-200a-3p"	289
"hsa-miR-200a-3p"	175
"hsa-miR-200a-3p"	638
"hsa-miR-200a-3p"	3
"hsa-miR-200a-3p"	1
NA	1
"hsa-miR-200b-5p"	2
"hsa-miR-200b-5p"	31
"hsa-miR-200b-5p"	24
"hsa-miR-200b-5p"	3
"hsa-miR-200b-3p"	4
"hsa-miR-200b-3p"	15
"hsa-miR-200b-3p"	35
"hsa-miR-200b-3p"	562
"hsa-miR-200b-3p"	952
"hsa-miR-200b-3p"	357
"hsa-miR-200b-3p"	4
"hsa-miR-200b-3p"	5
"hsa-miR-200b-3p"	5
"hsa-miR-200b-3p"	1
"hsa-miR-200b-3p"	1
"hsa-miR-200c-5p"	3
"hsa-miR-200c-3p"	1
"hsa-miR-200c-3p"	1
"hsa-miR-200c-3p"	3
"hsa-miR-200c-3p"	32
"hsa-miR-200c-3p"	207
"hsa-miR-200c-3p"	406
"hsa-miR-202-5p"	1
"hsa-miR-203a"	3
"hsa-miR-203a"	1
"hsa-miR-203a"	1
"hsa-miR-203a"	18
"hsa-miR-203a"	2
"hsa-miR-203a"	18
"hsa-miR-203a"	15
"hsa-miR-203a"	3320
"hsa-miR-203a"	452
"hsa-miR-203a"	1
"hsa-miR-203a"	5
"hsa-miR-203a"	1
"hsa-miR-203a"	1679
"hsa-miR-203a"	175
"hsa-miR-203a"	1
"hsa-miR-203a"	1
"hsa-miR-203b-3p"	6
"hsa-miR-203b-3p"	1
"hsa-miR-203b-3p"	2
"hsa-miR-203b-3p"	22
"hsa-miR-203b-3p"	1
"hsa-miR-204-5p"	2
"hsa-miR-204-5p"	1
NA	1
"hsa-miR-205-5p"	1
"hsa-miR-205-5p"	1
NA	2
"hsa-miR-20a-5p"	1
"hsa-miR-20a-5p"	1
"hsa-miR-20a-5p"	15
"hsa-miR-20a-5p"	7
"hsa-miR-20a-5p"	1254
"hsa-miR-20a-5p"	15
"hsa-miR-20a-5p"	2
"hsa-miR-20a-5p"	1
"hsa-miR-20a-3p"	1
"hsa-miR-20a-3p"	1
"hsa-miR-20a-3p"	4
"hsa-miR-20a-3p"	10
NA	2
"hsa-miR-20b-3p"	1
"hsa-miR-20b-5p"	2
"hsa-miR-20b-5p"	20
NA	2
NA	11
NA	2
NA	1
NA	131
NA	2
NA	54
NA	1
NA	340
NA	111
NA	1
"hsa-miR-21-5p"	1
