"miRNA"	"Count"
"hsa-miR-17-5p"	0.508666
"hsa-miR-17-5p"	5.086658
"hsa-miR-17-5p"	3.56066
"hsa-miR-17-5p"	277.731503
"hsa-miR-17-5p"	6.612655
"hsa-miR-17-5p"	0.508666
"hsa-miR-17-3p"	1.017332
"hsa-miR-17-3p"	0.254333
"hsa-miR-17-3p"	258.402205
"hsa-miR-17-3p"	9.664649
"hsa-miR-17-3p"	0.254333
"hsa-miR-17-3p"	23.398625
"hsa-miR-17-3p"	0.762999
"hsa-miR-17-3p"	0.254333
"hsa-miR-18a-5p"	0.508666
"hsa-miR-18a-5p"	0.508666
"hsa-miR-18a-5p"	1.017332
"hsa-miR-18a-5p"	4.832325
"hsa-miR-18a-5p"	0.508666
"hsa-miR-19a-3p"	0.508666
"hsa-miR-19a-3p"	0.508666
"hsa-miR-19a-3p"	0.508666
"hsa-miR-19a-3p"	6.103989
"hsa-miR-19a-3p"	8.647318
"hsa-miR-19b-3p"	0.254333
"hsa-miR-19b-3p"	1.271664
"hsa-miR-19b-3p"	2.034663
"hsa-miR-19b-3p"	13.22531
"hsa-miR-19b-3p"	30.01128
"hsa-miR-19b-3p"	0.254333
"hsa-miR-19b-3p"	28.485282
"hsa-miR-19b-3p"	0.254333
"hsa-miR-19b-3p"	13.479643
"hsa-miR-19b-3p"	1.271664
"hsa-miR-19b-3p"	0.254333
"hsa-miR-20a-5p"	0.254333
"hsa-miR-20a-5p"	0.254333
"hsa-miR-20a-5p"	3.814993
"hsa-miR-20a-5p"	1.78033
"hsa-miR-20a-5p"	318.93343
"hsa-miR-20a-5p"	3.814993
"hsa-miR-20a-5p"	0.508666
"hsa-miR-20a-5p"	0.254333
"hsa-miR-21-5p"	0.254333
"hsa-miR-21-5p"	0.508666
"hsa-miR-21-5p"	1.78033
"hsa-miR-21-5p"	5.34099
"hsa-miR-21-5p"	83.675517
"hsa-miR-21-5p"	305.199454
"hsa-miR-21-5p"	7.629986
"hsa-miR-21-5p"	1.78033
"hsa-miR-21-5p"	1.017332
"hsa-miR-21-5p"	4.577992
"hsa-miR-21-5p"	490.862456
"hsa-miR-21-5p"	690.513765
"hsa-miR-21-5p"	2001.854087
"hsa-miR-21-5p"	63562.364329
"hsa-miR-21-5p"	368187.280558
"hsa-miR-21-5p"	50609.44516
"hsa-miR-21-5p"	4830.035696
"hsa-miR-21-5p"	2.543329
"hsa-miR-21-5p"	18.820633
"hsa-miR-21-5p"	6.103989
"hsa-miR-21-5p"	1.525997
"hsa-miR-21-5p"	1.525997
"hsa-miR-21-5p"	0.508666
"hsa-miR-21-5p"	9.664649
"hsa-miR-21-5p"	180.322011
"hsa-miR-21-5p"	9.410317
"hsa-miR-21-5p"	5.595323
"hsa-miR-21-5p"	0.508666
"hsa-miR-21-5p"	8.647318
"hsa-miR-21-5p"	1.78033
"hsa-miR-21-5p"	0.254333
"hsa-miR-21-5p"	2.797662
"hsa-miR-21-5p"	21.363962
"hsa-miR-21-5p"	17.548969
"hsa-miR-21-5p"	19.329299
"hsa-miR-21-5p"	2.288996
"hsa-miR-21-5p"	39.930262
"hsa-miR-21-5p"	11.190647
"hsa-miR-21-5p"	6.612655
"hsa-miR-21-5p"	0.508666
"hsa-miR-21-5p"	0.254333
"hsa-miR-21-5p"	0.254333
"hsa-miR-21-5p"	1.017332
"hsa-miR-21-5p"	3.814993
"hsa-miR-21-5p"	23.652958
"hsa-miR-21-5p"	0.508666
"hsa-miR-21-5p"	4.832325
"hsa-miR-21-5p"	1.271664
"hsa-miR-21-5p"	0.254333
"hsa-miR-21-5p"	0.254333
"hsa-miR-21-5p"	0.508666
"hsa-miR-21-5p"	0.254333
"hsa-miR-21-5p"	0.508666
"hsa-miR-21-5p"	0.254333
"hsa-miR-21-5p"	0.254333
"hsa-miR-22-3p"	0.254333
"hsa-miR-22-3p"	0.762999
"hsa-miR-22-3p"	0.254333
"hsa-miR-22-3p"	0.254333
"hsa-miR-22-3p"	49.594911
"hsa-miR-22-3p"	2316.71819
"hsa-miR-22-3p"	0.508666
"hsa-miR-22-3p"	0.254333
"hsa-miR-22-3p"	10.173315
"hsa-miR-22-3p"	20.092297
"hsa-miR-22-3p"	1154.162603
"hsa-miR-22-3p"	140392.257599
"hsa-miR-22-3p"	40.184595
"hsa-miR-22-3p"	1.78033
"hsa-miR-22-3p"	373.106333
"hsa-miR-22-3p"	0.254333
"hsa-miR-22-3p"	1.525997
"hsa-miR-22-3p"	233.731915
"hsa-miR-22-3p"	16.022971
"hsa-miR-22-3p"	7.375653
"hsa-miR-22-3p"	1.78033
"hsa-miR-22-3p"	1.017332
"hsa-miR-23a-3p"	12.207978
"hsa-miR-23a-3p"	5.34099
"hsa-miR-23a-3p"	12.462311
"hsa-miR-23a-3p"	662.791481
"hsa-miR-23a-3p"	0.254333
"hsa-miR-23a-3p"	0.254333
"hsa-miR-23a-3p"	0.254333
"hsa-miR-23a-3p"	16.277304
"hsa-miR-23a-3p"	1465.211713
"hsa-miR-23a-3p"	2.034663
"hsa-miR-23a-3p"	0.254333
"hsa-miR-23a-3p"	9.918982
"hsa-miR-23a-3p"	2045.853675
"hsa-miR-23a-3p"	5.849656
"hsa-miR-23a-3p"	3.56066
"hsa-miR-23a-3p"	1203.248848
"hsa-miR-23a-3p"	4.323659
"hsa-miR-23a-3p"	0.254333
"hsa-miR-23a-3p"	196.344982
"hsa-miR-23a-3p"	0.762999
"hsa-miR-23a-3p"	129.201102
"hsa-miR-23a-3p"	1.017332
"hsa-miR-23a-3p"	2.034663
"hsa-miR-23a-3p"	0.254333
"hsa-miR-24-1-5p"	0.254333
"hsa-miR-24-1-5p"	1.525997
"hsa-miR-24-1-5p"	0.254333
"hsa-miR-24-1-5p"	0.254333
"hsa-miR-24-1-5p"	0.762999
"hsa-miR-24-1-5p"	2.034663
"hsa-miR-24-1-5p"	1.525997
"hsa-miR-24-1-5p"	0.254333
"hsa-miR-24-1-5p"	0.508666
"hsa-miR-24-1-5p"	0.254333
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	0.508666
"hsa-miR-24-3p"	0.508666
"hsa-miR-24-3p"	4.069326
"hsa-miR-24-3p"	1.017332
"hsa-miR-24-3p"	1.017332
"hsa-miR-24-3p"	0.762999
"hsa-miR-24-3p"	5.34099
"hsa-miR-24-3p"	29.248281
"hsa-miR-24-3p"	109.108805
"hsa-miR-24-3p"	74.010868
"hsa-miR-24-3p"	605.057918
"hsa-miR-24-3p"	3.814993
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	1.271664
"hsa-miR-24-3p"	0.762999
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	2.034663
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	0.762999
"hsa-miR-24-3p"	4.577992
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	1.271664
"hsa-miR-24-3p"	649.566172
"hsa-miR-24-3p"	0.762999
"hsa-miR-24-3p"	77.317195
"hsa-miR-24-3p"	2.034663
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	94.611831
"hsa-miR-24-3p"	1.78033
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	35.860936
"hsa-miR-24-3p"	5.849656
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	0.254333
"hsa-miR-24-3p"	0.508666
"hsa-miR-24-3p"	0.254333
"hsa-miR-25-3p"	0.254333
"hsa-miR-25-3p"	3.56066
"hsa-miR-25-3p"	1.017332
"hsa-miR-25-3p"	0.254333
"hsa-miR-25-3p"	5.086658
"hsa-miR-25-3p"	3840.426465
"hsa-miR-25-3p"	0.254333
"hsa-miR-25-3p"	440.250213
"hsa-miR-25-3p"	56.207566
"hsa-miR-25-3p"	1.017332
"hsa-miR-25-3p"	0.508666
"hsa-miR-25-3p"	0.254333
"hsa-miR-25-3p"	0.254333
"hsa-miR-26a-5p"	1.525997
"hsa-miR-26a-5p"	48.068914
"hsa-miR-26a-5p"	369.800005
"hsa-miR-26a-5p"	45.525585
"hsa-miR-26a-5p"	244.159563
"hsa-miR-26a-5p"	3.56066
"hsa-miR-26a-5p"	23.144292
"hsa-miR-26a-5p"	0.254333
"hsa-miR-26a-5p"	0.254333
"hsa-miR-26a-5p"	1.017332
"hsa-miR-26a-5p"	0.254333
"hsa-miR-26a-5p"	0.254333
"hsa-miR-26a-5p"	0.254333
"hsa-miR-26a-5p"	1.78033
"hsa-miR-26a-5p"	27.722284
"hsa-miR-26a-5p"	3.56066
"hsa-miR-26a-5p"	0.254333
"hsa-miR-26a-5p"	248.991888
"hsa-miR-26a-5p"	38.91293
"hsa-miR-26a-5p"	352.50537
"hsa-miR-26a-5p"	55.444568
"hsa-miR-26a-5p"	0.254333
"hsa-miR-26a-5p"	1.271664
"hsa-miR-26a-5p"	0.762999
"hsa-miR-26a-5p"	0.254333
"hsa-miR-26b-5p"	2.543329
"hsa-miR-26b-5p"	23.907291
"hsa-miR-26b-5p"	57.733563
"hsa-miR-26b-5p"	281.800829
"hsa-miR-26b-5p"	8.392985
"hsa-miR-26b-5p"	0.254333
"hsa-miR-26b-5p"	0.254333
"hsa-miR-26b-5p"	0.508666
"hsa-miR-27a-3p"	3.306327
"hsa-miR-27a-3p"	874.142103
"hsa-miR-27a-3p"	0.508666
"hsa-miR-27a-3p"	1330.923953
"hsa-miR-27a-3p"	43.999588
"hsa-miR-27a-3p"	24.924622
"hsa-miR-27a-3p"	3.56066
"hsa-miR-28-5p"	0.254333
"hsa-miR-28-5p"	0.254333
"hsa-miR-28-5p"	1.271664
"hsa-miR-28-5p"	0.254333
"hsa-miR-28-5p"	0.762999
"hsa-miR-28-5p"	6.612655
"hsa-miR-28-5p"	77.062862
"hsa-miR-28-5p"	32.300276
"hsa-miR-28-5p"	2.543329
"hsa-miR-28-5p"	0.254333
"hsa-miR-28-5p"	0.254333
"hsa-miR-29a-3p"	0.508666
"hsa-miR-29a-3p"	138.357086
"hsa-miR-29a-3p"	5.595323
"hsa-miR-29a-3p"	0.254333
"hsa-miR-29a-3p"	1611.961784
"hsa-miR-29a-3p"	73.247869
"hsa-miR-29a-3p"	0.254333
"hsa-miR-29a-3p"	0.762999
"hsa-miR-29a-3p"	4281.948342
"hsa-miR-29a-3p"	931.875667
"hsa-miR-29a-3p"	420.666581
"hsa-miR-29a-3p"	140.391749
"hsa-miR-29a-3p"	298.078134
"hsa-miR-29a-3p"	53.91857
"hsa-miR-29a-3p"	6.866988
"hsa-miR-29a-3p"	5.849656
"hsa-miR-29a-3p"	1.78033
"hsa-miR-30a-5p"	0.254333
"hsa-miR-30a-5p"	0.254333
"hsa-miR-30a-5p"	1.017332
"hsa-miR-30a-5p"	0.508666
"hsa-miR-30a-5p"	1.78033
"hsa-miR-30a-5p"	32.300276
"hsa-miR-30a-5p"	1786.688471
"hsa-miR-30a-5p"	15.259973
"hsa-miR-30a-5p"	3342.188356
"hsa-miR-30a-5p"	1.017332
"hsa-miR-30a-5p"	0.254333
"hsa-miR-30a-5p"	0.508666
"hsa-miR-30a-5p"	40.947593
"hsa-miR-30a-5p"	13917.349444
"hsa-miR-30a-5p"	1.017332
"hsa-miR-30a-5p"	838.281168
"hsa-miR-30a-5p"	0.508666
"hsa-miR-30a-5p"	127.929438
"hsa-miR-30a-5p"	0.254333
"hsa-miR-30a-5p"	95.120497
"hsa-miR-30a-5p"	0.254333
"hsa-miR-30a-5p"	0.254333
"hsa-miR-30a-3p"	201.685973
"hsa-miR-30a-3p"	42.982256
"hsa-miR-30a-3p"	5.595323
"hsa-miR-30a-3p"	567.162319
"hsa-miR-30a-3p"	2051.703331
"hsa-miR-30a-3p"	0.254333
"hsa-miR-30a-3p"	1.525997
"hsa-miR-30a-3p"	299.604131
"hsa-miR-30a-3p"	1622.135099
"hsa-miR-30a-3p"	0.508666
"hsa-miR-30a-3p"	34.589271
"hsa-miR-30a-3p"	361.661353
"hsa-miR-30a-3p"	4.832325
"hsa-miR-30a-3p"	97.663825
"hsa-miR-30a-3p"	11.44498
"hsa-miR-30a-3p"	0.508666
"hsa-miR-30a-3p"	0.254333
"hsa-miR-31-5p"	0.254333
"hsa-miR-31-5p"	0.254333
"hsa-miR-31-5p"	0.762999
"hsa-miR-31-5p"	23.907291
"hsa-miR-31-5p"	23.907291
"hsa-miR-31-5p"	0.254333
"hsa-miR-31-5p"	4.069326
"hsa-miR-31-5p"	0.508666
"hsa-miR-32-5p"	0.254333
"hsa-miR-32-5p"	2.543329
"hsa-miR-32-5p"	13.22531
"hsa-miR-32-5p"	0.254333
"hsa-miR-32-5p"	9.664649
"hsa-miR-32-5p"	0.254333
"hsa-miR-32-5p"	0.508666
"hsa-miR-33a-5p"	0.254333
"hsa-miR-33a-5p"	11.699312
"hsa-miR-33a-5p"	1.525997
"hsa-miR-33a-5p"	0.254333
"hsa-miR-92a-3p"	0.254333
"hsa-miR-92a-3p"	0.762999
"hsa-miR-92a-3p"	2.543329
"hsa-miR-92a-3p"	28.993948
"hsa-miR-92a-3p"	3694.439393
"hsa-miR-92a-3p"	362.678685
"hsa-miR-92a-3p"	1.271664
"hsa-miR-92a-3p"	0.254333
"hsa-miR-92a-3p"	30.519945
"hsa-miR-92a-3p"	7.121321
"hsa-miR-92a-3p"	1.017332
"hsa-miR-92a-3p"	0.508666
"hsa-miR-92a-3p"	0.762999
"hsa-miR-92a-3p"	0.254333
"hsa-miR-92a-3p"	0.508666
"hsa-miR-92a-3p"	16.277304
"hsa-miR-92a-3p"	0.254333
"hsa-miR-92a-3p"	0.508666
"hsa-miR-92a-3p"	0.254333
"hsa-miR-92a-3p"	0.762999
"hsa-miR-92a-3p"	34.334939
"hsa-miR-92a-3p"	3722.924676
"hsa-miR-92a-3p"	0.508666
"hsa-miR-92a-3p"	25.941954
"hsa-miR-92a-3p"	3.56066
"hsa-miR-92a-3p"	1.271664
"hsa-miR-92a-3p"	0.508666
"hsa-miR-93-5p"	1.017332
"hsa-miR-93-5p"	47.560248
"hsa-miR-93-5p"	0.254333
"hsa-miR-93-5p"	0.508666
"hsa-miR-93-5p"	0.254333
"hsa-miR-93-5p"	22.381293
"hsa-miR-93-5p"	2839.117923
"hsa-miR-93-5p"	15.00564
"hsa-miR-93-5p"	32.808941
"hsa-miR-93-5p"	7.629986
"hsa-miR-93-5p"	0.508666
"hsa-miR-95-3p"	3.051995
"hsa-miR-95-3p"	4.577992
"hsa-miR-95-3p"	1.271664
"hsa-miR-95-3p"	0.254333
"hsa-miR-95-3p"	0.254333
"hsa-miR-96-5p"	3.051995
"hsa-miR-96-5p"	0.762999
"hsa-miR-96-5p"	1.271664
"hsa-miR-96-5p"	0.254333
"hsa-miR-98-5p"	0.254333
"hsa-miR-98-5p"	8.138652
"hsa-miR-98-5p"	0.508666
"hsa-miR-98-5p"	11.699312
"hsa-miR-98-5p"	18.057634
"hsa-miR-98-5p"	3.051995
"hsa-miR-98-5p"	0.254333
"hsa-miR-99a-5p"	0.254333
"hsa-miR-99a-5p"	5.34099
"hsa-miR-99a-5p"	0.254333
"hsa-miR-99a-5p"	2.543329
"hsa-miR-99a-5p"	16.022971
"hsa-miR-99a-5p"	310.794778
"hsa-miR-99a-5p"	48.323247
"hsa-miR-99a-5p"	1.017332
"hsa-miR-99a-5p"	0.254333
"hsa-miR-99a-5p"	0.762999
"hsa-miR-100-5p"	0.254333
"hsa-miR-100-5p"	3.306327
"hsa-miR-100-5p"	0.762999
"hsa-miR-100-5p"	59.005228
"hsa-miR-100-5p"	0.254333
"hsa-miR-100-5p"	0.254333
"hsa-miR-100-5p"	0.254333
"hsa-miR-100-5p"	0.508666
"hsa-miR-100-5p"	12.970977
"hsa-miR-100-5p"	4202.087819
"hsa-miR-100-5p"	1.525997
"hsa-miR-100-5p"	0.254333
"hsa-miR-100-5p"	1.017332
"hsa-miR-100-5p"	1.271664
"hsa-miR-100-5p"	46.034251
"hsa-miR-100-5p"	10790.07237
"hsa-miR-100-5p"	3.306327
"hsa-miR-100-5p"	0.254333
"hsa-miR-100-5p"	56.970565
"hsa-miR-100-5p"	17.294636
"hsa-miR-100-5p"	0.254333
"hsa-miR-100-5p"	9.155984
"hsa-miR-100-5p"	1.78033
"hsa-miR-101-3p"	0.254333
"hsa-miR-101-3p"	0.254333
"hsa-miR-101-3p"	288.667817
"hsa-miR-101-3p"	1.017332
"hsa-miR-101-3p"	384.805645
"hsa-miR-101-3p"	113.94113
"hsa-miR-101-3p"	0.254333
"hsa-miR-101-3p"	1.017332
"hsa-miR-101-3p"	2201.759729
"hsa-miR-101-3p"	1334.484613
"hsa-miR-101-3p"	0.254333
"hsa-miR-101-3p"	12.716644
"hsa-miR-101-3p"	18.057634
"hsa-miR-101-3p"	0.254333
"hsa-miR-101-3p"	1.78033
"hsa-miR-101-3p"	1.78033
"hsa-miR-101-3p"	17.294636
"hsa-miR-101-3p"	1347.964256
"hsa-miR-101-3p"	115.975793
"hsa-miR-101-3p"	0.254333
"hsa-miR-101-3p"	0.762999
"hsa-miR-101-3p"	10.173315
"hsa-miR-101-3p"	2211.678711
"hsa-miR-101-3p"	391.926966
"hsa-miR-101-3p"	272.899179
"hsa-miR-101-3p"	37.641266
"hsa-miR-101-3p"	0.254333
"hsa-miR-101-3p"	0.254333
"hsa-miR-101-3p"	0.254333
"hsa-miR-101-3p"	0.508666
"hsa-miR-101-3p"	0.508666
"hsa-miR-101-3p"	0.762999
"hsa-miR-29b-3p"	0.508666
"hsa-miR-29b-3p"	386.07731
"hsa-miR-29b-3p"	14.242641
"hsa-miR-29b-3p"	44.253921
"hsa-miR-29b-3p"	7.884319
"hsa-miR-29b-3p"	19.583632
"hsa-miR-29b-3p"	4.832325
"hsa-miR-29b-3p"	16.022971
"hsa-miR-29b-3p"	3.56066
"hsa-miR-29b-3p"	0.762999
"hsa-miR-29b-3p"	0.254333
"hsa-miR-29b-3p"	0.508666
"hsa-miR-29b-3p"	0.508666
"hsa-miR-29b-3p"	382.770982
"hsa-miR-29b-3p"	16.022971
"hsa-miR-29b-3p"	0.762999
"hsa-miR-29b-3p"	47.051583
"hsa-miR-29b-3p"	7.375653
"hsa-miR-29b-3p"	23.652958
"hsa-miR-29b-3p"	5.595323
"hsa-miR-29b-3p"	17.040303
"hsa-miR-29b-3p"	3.306327
"hsa-miR-29b-3p"	0.254333
"hsa-miR-29b-3p"	0.254333
"hsa-miR-29b-3p"	0.508666
"hsa-miR-29b-3p"	0.254333
"hsa-miR-103a-3p"	1.78033
"hsa-miR-103a-3p"	40.438928
"hsa-miR-103a-3p"	0.254333
"hsa-miR-103a-3p"	6.358322
"hsa-miR-103a-3p"	1.017332
"hsa-miR-103a-3p"	104.530813
"hsa-miR-103a-3p"	2.797662
"hsa-miR-103a-3p"	6320.935029
"hsa-miR-103a-3p"	1.017332
"hsa-miR-103a-3p"	0.254333
"hsa-miR-103a-3p"	4.069326
"hsa-miR-103a-3p"	1.017332
"hsa-miR-103a-3p"	711.369061
"hsa-miR-103a-3p"	0.254333
"hsa-miR-103a-3p"	13.22531
"hsa-miR-103a-3p"	1.017332
"hsa-miR-103a-3p"	0.254333
"hsa-miR-103a-3p"	0.508666
"hsa-miR-103a-3p"	1.017332
"hsa-miR-103a-3p"	0.508666
"hsa-miR-103a-3p"	1.78033
"hsa-miR-103a-3p"	28.485282
"hsa-miR-103a-3p"	687.970436
"hsa-miR-103a-3p"	6374.344934
"hsa-miR-103a-3p"	36.623935
"hsa-miR-103a-3p"	1.78033
"hsa-miR-103a-3p"	0.254333
"hsa-miR-103a-3p"	3.051995
"hsa-miR-103a-3p"	0.254333
"hsa-miR-103a-3p"	4.832325
"hsa-miR-103a-3p"	100.71582
"hsa-miR-103a-3p"	1.271664
"hsa-miR-103a-3p"	0.508666
"hsa-miR-103a-3p"	0.254333
"hsa-miR-103a-3p"	1.271664
"hsa-miR-103a-3p"	0.254333
"hsa-miR-103a-3p"	4.069326
"hsa-miR-103a-3p"	0.762999
"hsa-miR-103a-3p"	0.508666
"hsa-miR-103a-3p"	0.508666
"hsa-miR-103a-3p"	0.254333
"hsa-miR-103a-3p"	0.254333
"hsa-miR-106a-5p"	0.508666
"hsa-miR-106a-5p"	1.271664
"hsa-miR-107"	4.323659
"hsa-miR-107"	4.323659
"hsa-miR-107"	0.254333
"hsa-miR-107"	0.254333
"hsa-miR-107"	41.710592
"hsa-miR-107"	2.797662
"hsa-miR-107"	0.254333
"hsa-miR-107"	1.017332
"hsa-miR-192-5p"	0.254333
"hsa-miR-192-5p"	0.254333
"hsa-miR-192-5p"	0.254333
"hsa-miR-192-5p"	100.71582
"hsa-miR-192-5p"	6.866988
"hsa-miR-192-5p"	0.254333
"hsa-miR-192-5p"	0.254333
"hsa-miR-192-5p"	2734.332777
"hsa-miR-192-5p"	91.814169
"hsa-miR-192-5p"	53.409904
"hsa-miR-192-5p"	726.883367
"hsa-miR-192-5p"	0.254333
"hsa-miR-192-5p"	51.375241
"hsa-miR-192-5p"	2681.685871
"hsa-miR-192-5p"	1.78033
"hsa-miR-192-5p"	4.323659
"hsa-miR-192-5p"	494.423116
"hsa-miR-192-5p"	1.017332
"hsa-miR-192-5p"	40.184595
"hsa-miR-192-5p"	362.170019
"hsa-miR-192-5p"	1.271664
"hsa-miR-192-5p"	12.716644
"hsa-miR-192-5p"	0.254333
"hsa-miR-192-5p"	1.271664
"hsa-miR-196a-5p"	0.508666
"hsa-miR-196a-5p"	0.254333
