"miRNA"	"Count"
"hsa-miR-21-5p"	283.840976
"hsa-miR-21-5p"	2223.420976
"hsa-miR-21-5p"	82958.526738
"hsa-miR-21-5p"	350621.978894
"hsa-miR-21-5p"	84636.153997
"hsa-miR-21-5p"	3634.152989
"hsa-miR-21-5p"	7.060721
"hsa-miR-21-5p"	50.83719
"hsa-miR-21-5p"	24.006451
"hsa-miR-21-5p"	18.357874
"hsa-miR-21-5p"	6.354649
"hsa-miR-21-5p"	12.709297
"hsa-miR-21-5p"	121.444398
"hsa-miR-21-5p"	8.472865
"hsa-miR-21-5p"	2.824288
"hsa-miR-21-5p"	3.53036
"hsa-miR-21-5p"	0.706072
"hsa-miR-21-5p"	0.706072
"hsa-miR-21-5p"	0.706072
"hsa-miR-21-5p"	2.118216
"hsa-miR-21-5p"	2.824288
"hsa-miR-21-5p"	2.118216
"hsa-miR-21-5p"	6.354649
"hsa-miR-21-5p"	0.706072
"hsa-miR-21-5p"	0.706072
"hsa-miR-21-5p"	4.236432
"hsa-miR-21-5p"	1.412144
"hsa-miR-21-5p"	1.412144
"hsa-miR-21-5p"	1.412144
"hsa-miR-21-5p"	0.706072
"hsa-miR-21-5p"	1.412144
"hsa-miR-21-5p"	0.706072
"hsa-miR-21-5p"	1.412144
"hsa-miR-21-5p"	1.412144
"hsa-miR-21-5p"	2.824288
"hsa-miR-21-5p"	0.706072
"hsa-miR-21-5p"	0.706072
"hsa-miR-22-3p"	2.824288
"hsa-miR-22-3p"	2.118216
"hsa-miR-22-3p"	16.239658
"hsa-miR-22-3p"	1306.939418
"hsa-miR-22-3p"	2.824288
"hsa-miR-22-3p"	228.767353
"hsa-miR-22-3p"	68362.604728
"hsa-miR-22-3p"	12.709297
"hsa-miR-22-3p"	160.278362
"hsa-miR-22-3p"	98.850091
"hsa-miR-22-3p"	4.942505
"hsa-miR-22-3p"	4.236432
"hsa-miR-22-3p"	0.706072
"hsa-miR-22-3p"	2.118216
"hsa-miR-23a-3p"	4.236432
"hsa-miR-23a-3p"	4.942505
"hsa-miR-23a-3p"	8.472865
"hsa-miR-23a-3p"	446.237554
"hsa-miR-23a-3p"	6.354649
"hsa-miR-23a-3p"	1268.105453
"hsa-miR-23a-3p"	4.942505
"hsa-miR-23a-3p"	2.824288
"hsa-miR-23a-3p"	1126.184965
"hsa-miR-23a-3p"	7.060721
"hsa-miR-23a-3p"	2.118216
"hsa-miR-23a-3p"	598.043051
"hsa-miR-23a-3p"	0.706072
"hsa-miR-23a-3p"	100.262235
"hsa-miR-23a-3p"	0.706072
"hsa-miR-23a-3p"	100.262235
"hsa-miR-23a-3p"	3.53036
"hsa-miR-23a-3p"	4.236432
"hsa-miR-23a-3p"	0.706072
"hsa-miR-24-1-5p"	2.118216
"hsa-miR-24-1-5p"	1.412144
"hsa-miR-24-1-5p"	0.706072
"hsa-miR-24-1-5p"	2.824288
"hsa-miR-24-1-5p"	2.824288
"hsa-miR-24-1-5p"	8.472865
"hsa-miR-24-1-5p"	0.706072
"hsa-miR-24-1-5p"	0.706072
"hsa-miR-24-3p"	1.412144
"hsa-miR-24-3p"	0.706072
"hsa-miR-24-3p"	4.236432
"hsa-miR-24-3p"	2.118216
"hsa-miR-24-3p"	2.824288
"hsa-miR-24-3p"	4.236432
"hsa-miR-24-3p"	17.651802
"hsa-miR-24-3p"	55.073622
"hsa-miR-24-3p"	87.552938
"hsa-miR-24-3p"	487.189734
"hsa-miR-24-3p"	1.412144
"hsa-miR-24-3p"	0.706072
"hsa-miR-24-3p"	3.53036
"hsa-miR-24-3p"	2.118216
"hsa-miR-24-3p"	4.942505
"hsa-miR-24-3p"	3.53036
"hsa-miR-24-3p"	0.706072
"hsa-miR-24-3p"	3.53036
"hsa-miR-24-3p"	1.412144
"hsa-miR-24-3p"	470.244004
"hsa-miR-24-3p"	1.412144
"hsa-miR-24-3p"	0.706072
"hsa-miR-24-3p"	90.377226
"hsa-miR-24-3p"	1.412144
"hsa-miR-24-3p"	0.706072
"hsa-miR-24-3p"	64.252559
"hsa-miR-24-3p"	3.53036
"hsa-miR-24-3p"	21.888234
"hsa-miR-24-3p"	0.706072
"hsa-miR-24-3p"	4.236432
"hsa-miR-24-3p"	2.118216
"hsa-miR-25-3p"	0.706072
"hsa-miR-25-3p"	17.651802
"hsa-miR-25-3p"	0.706072
"hsa-miR-25-3p"	14.121442
"hsa-miR-25-3p"	12825.093237
"hsa-miR-25-3p"	0.706072
"hsa-miR-25-3p"	0.706072
"hsa-miR-25-3p"	1479.927077
"hsa-miR-25-3p"	142.62656
"hsa-miR-25-3p"	4.942505
"hsa-miR-25-3p"	1.412144
"hsa-miR-25-3p"	7.060721
"hsa-miR-26a-5p"	2.824288
"hsa-miR-26a-5p"	82.610433
"hsa-miR-26a-5p"	522.493338
"hsa-miR-26a-5p"	37.42182
"hsa-miR-26a-5p"	297.256345
"hsa-miR-26a-5p"	4.236432
"hsa-miR-26a-5p"	72.019352
"hsa-miR-26a-5p"	0.706072
"hsa-miR-26a-5p"	0.706072
"hsa-miR-26a-5p"	0.706072
"hsa-miR-26a-5p"	2.118216
"hsa-miR-26a-5p"	93.907586
"hsa-miR-26a-5p"	0.706072
"hsa-miR-26a-5p"	4.236432
"hsa-miR-26a-5p"	0.706072
"hsa-miR-26a-5p"	0.706072
"hsa-miR-26a-5p"	300.786706
"hsa-miR-26a-5p"	46.600757
"hsa-miR-26a-5p"	0.706072
"hsa-miR-26a-5p"	489.307951
"hsa-miR-26a-5p"	78.374001
"hsa-miR-26a-5p"	2.118216
"hsa-miR-26a-5p"	0.706072
"hsa-miR-26b-5p"	0.706072
"hsa-miR-26b-5p"	1.412144
"hsa-miR-26b-5p"	30.361099
"hsa-miR-26b-5p"	57.191838
"hsa-miR-26b-5p"	270.425606
"hsa-miR-26b-5p"	19.063946
"hsa-miR-26b-5p"	2.118216
"hsa-miR-27a-3p"	2.824288
"hsa-miR-27a-3p"	369.981769
"hsa-miR-27a-3p"	842.34399
"hsa-miR-27a-3p"	21.888234
"hsa-miR-27a-3p"	21.888234
"hsa-miR-27a-3p"	4.236432
"hsa-miR-28-5p"	0.706072
"hsa-miR-28-5p"	2.824288
"hsa-miR-28-5p"	55.073622
"hsa-miR-28-5p"	31.773244
"hsa-miR-28-5p"	2.824288
"hsa-miR-29a-3p"	173.693731
"hsa-miR-29a-3p"	4.942505
"hsa-miR-29a-3p"	1607.726123
"hsa-miR-29a-3p"	86.846866
"hsa-miR-29a-3p"	5240.466968
"hsa-miR-29a-3p"	968.02482
"hsa-miR-29a-3p"	612.870564
"hsa-miR-29a-3p"	228.061281
"hsa-miR-29a-3p"	352.329967
"hsa-miR-29a-3p"	59.310055
"hsa-miR-29a-3p"	11.297153
"hsa-miR-29a-3p"	9.178937
"hsa-miR-29a-3p"	0.706072
"hsa-miR-29a-3p"	2.824288
"hsa-miR-30a-5p"	0.706072
"hsa-miR-30a-5p"	0.706072
"hsa-miR-30a-5p"	4.236432
"hsa-miR-30a-5p"	0.706072
"hsa-miR-30a-5p"	54.36755
"hsa-miR-30a-5p"	4963.686713
"hsa-miR-30a-5p"	0.706072
"hsa-miR-30a-5p"	0.706072
"hsa-miR-30a-5p"	0.706072
"hsa-miR-30a-5p"	14.827514
"hsa-miR-30a-5p"	8026.62739
"hsa-miR-30a-5p"	0.706072
"hsa-miR-30a-5p"	49.425046
"hsa-miR-30a-5p"	34848.893514
"hsa-miR-30a-5p"	1.412144
"hsa-miR-30a-5p"	1442.505257
"hsa-miR-30a-5p"	151.099425
"hsa-miR-30a-5p"	158.866218
"hsa-miR-30a-3p"	4.942505
"hsa-miR-30a-3p"	0.706072
"hsa-miR-30a-3p"	766.088205
"hsa-miR-30a-3p"	84.728649
"hsa-miR-30a-3p"	4.942505
"hsa-miR-30a-3p"	652.410601
"hsa-miR-30a-3p"	2342.041085
"hsa-miR-30a-3p"	1.412144
"hsa-miR-30a-3p"	512.608329
"hsa-miR-30a-3p"	1901.452108
"hsa-miR-30a-3p"	0.706072
"hsa-miR-30a-3p"	0.706072
"hsa-miR-30a-3p"	108.7351
"hsa-miR-30a-3p"	622.049501
"hsa-miR-30a-3p"	12.003225
"hsa-miR-30a-3p"	109.441172
"hsa-miR-30a-3p"	4.236432
"hsa-miR-30a-3p"	26.124667
"hsa-miR-30a-3p"	1.412144
"hsa-miR-30a-3p"	0.706072
"hsa-miR-30a-3p"	2.118216
"hsa-miR-30a-3p"	0.706072
"hsa-miR-32-5p"	0.706072
"hsa-miR-32-5p"	2.118216
"hsa-miR-32-5p"	0.706072
"hsa-miR-32-5p"	24.712523
"hsa-miR-32-5p"	0.706072
"hsa-miR-32-5p"	26.830739
"hsa-miR-32-5p"	0.706072
"hsa-miR-32-5p"	2.824288
"hsa-miR-33a-5p"	0.706072
"hsa-miR-33a-5p"	17.651802
"hsa-miR-33a-5p"	16.94573
"hsa-miR-92a-3p"	2.824288
"hsa-miR-92a-3p"	0.706072
"hsa-miR-92a-3p"	2.118216
"hsa-miR-92a-3p"	2.824288
"hsa-miR-92a-3p"	69.195064
"hsa-miR-92a-3p"	6416.783051
"hsa-miR-92a-3p"	1430.502031
"hsa-miR-92a-3p"	24.712523
"hsa-miR-92a-3p"	4.942505
"hsa-miR-92a-3p"	0.706072
"hsa-miR-92a-3p"	42.364325
"hsa-miR-92a-3p"	12.003225
"hsa-miR-92a-3p"	0.706072
"hsa-miR-92a-3p"	1.412144
"hsa-miR-92a-3p"	0.706072
"hsa-miR-92a-3p"	0.706072
"hsa-miR-92a-3p"	0.706072
"hsa-miR-92a-3p"	0.706072
"hsa-miR-92a-3p"	93.201514
"hsa-miR-92a-3p"	42.364325
"hsa-miR-92a-3p"	6430.904492
"hsa-miR-92a-3p"	67.076847
"hsa-miR-92a-3p"	8.472865
"hsa-miR-92a-3p"	1.412144
"hsa-miR-93-5p"	4.236432
"hsa-miR-93-5p"	198.406254
"hsa-miR-93-5p"	50.131118
"hsa-miR-93-5p"	7990.617714
"hsa-miR-93-5p"	65.664703
"hsa-miR-93-5p"	127.799046
"hsa-miR-93-5p"	16.239658
"hsa-miR-93-5p"	1.412144
"hsa-miR-95-3p"	1.412144
"hsa-miR-95-3p"	0.706072
"hsa-miR-96-5p"	19.770018
"hsa-miR-96-5p"	12.003225
"hsa-miR-96-5p"	9.885009
"hsa-miR-98-5p"	7.766793
"hsa-miR-98-5p"	7.766793
"hsa-miR-98-5p"	4.942505
"hsa-miR-98-5p"	2.118216
"hsa-miR-99a-5p"	1.412144
"hsa-miR-99a-5p"	0.706072
"hsa-miR-99a-5p"	0.706072
"hsa-miR-99a-5p"	6.354649
"hsa-miR-99a-5p"	177.224092
"hsa-miR-99a-5p"	43.776469
"hsa-miR-100-5p"	1.412144
"hsa-miR-100-5p"	2.824288
"hsa-miR-100-5p"	368.569625
"hsa-miR-100-5p"	6.354649
"hsa-miR-100-5p"	1480.633149
"hsa-miR-100-5p"	12.709297
"hsa-miR-100-5p"	1.412144
"hsa-miR-100-5p"	3.53036
"hsa-miR-100-5p"	0.706072
"hsa-miR-101-3p"	1.412144
"hsa-miR-101-3p"	390.45786
"hsa-miR-101-3p"	0.706072
"hsa-miR-101-3p"	617.813069
"hsa-miR-101-3p"	131.329407
"hsa-miR-101-3p"	0.706072
"hsa-miR-101-3p"	3005.748839
"hsa-miR-101-3p"	1229.271489
"hsa-miR-101-3p"	0.706072
"hsa-miR-101-3p"	13.415369
"hsa-miR-101-3p"	14.121442
"hsa-miR-101-3p"	2.118216
"hsa-miR-101-3p"	1.412144
"hsa-miR-101-3p"	13.415369
"hsa-miR-101-3p"	1184.788948
"hsa-miR-101-3p"	130.623335
"hsa-miR-101-3p"	0.706072
"hsa-miR-101-3p"	1.412144
"hsa-miR-101-3p"	12.709297
"hsa-miR-101-3p"	2935.141631
"hsa-miR-101-3p"	624.87379
"hsa-miR-101-3p"	415.876454
"hsa-miR-101-3p"	50.83719
"hsa-miR-101-3p"	4.236432
"hsa-miR-101-3p"	0.706072
"hsa-miR-101-3p"	0.706072
"hsa-miR-29b-3p"	1014.625577
"hsa-miR-29b-3p"	31.067171
"hsa-miR-29b-3p"	123.562614
"hsa-miR-29b-3p"	8.472865
"hsa-miR-29b-3p"	37.42182
"hsa-miR-29b-3p"	2.118216
"hsa-miR-29b-3p"	9.885009
"hsa-miR-29b-3p"	0.706072
"hsa-miR-29b-3p"	0.706072
"hsa-miR-29b-3p"	0.706072
"hsa-miR-29b-3p"	0.706072
"hsa-miR-29b-3p"	996.267703
"hsa-miR-29b-3p"	28.948955
"hsa-miR-29b-3p"	0.706072
"hsa-miR-29b-3p"	107.322956
"hsa-miR-29b-3p"	6.354649
"hsa-miR-29b-3p"	45.188613
"hsa-miR-29b-3p"	2.824288
"hsa-miR-29b-3p"	14.121442
"hsa-miR-29b-3p"	2.118216
"hsa-miR-29b-3p"	0.706072
"hsa-miR-103a-3p"	0.706072
"hsa-miR-103a-3p"	1.412144
"hsa-miR-103a-3p"	54.36755
"hsa-miR-103a-3p"	76.961857
"hsa-miR-103a-3p"	3.53036
"hsa-miR-103a-3p"	8474.98316
"hsa-miR-103a-3p"	0.706072
"hsa-miR-103a-3p"	0.706072
"hsa-miR-103a-3p"	4.236432
"hsa-miR-103a-3p"	937.66372
"hsa-miR-103a-3p"	0.706072
"hsa-miR-103a-3p"	7.060721
"hsa-miR-103a-3p"	2.118216
"hsa-miR-103a-3p"	1.412144
"hsa-miR-103a-3p"	2.824288
"hsa-miR-103a-3p"	34.597532
"hsa-miR-103a-3p"	915.775486
"hsa-miR-103a-3p"	8250.452239
"hsa-miR-103a-3p"	47.306829
"hsa-miR-103a-3p"	1.412144
"hsa-miR-103a-3p"	0.706072
"hsa-miR-103a-3p"	74.137568
"hsa-miR-103a-3p"	2.118216
"hsa-miR-103a-3p"	0.706072
"hsa-miR-103a-3p"	0.706072
"hsa-miR-106a-5p"	1.412144
"hsa-miR-106a-5p"	8.472865
"hsa-miR-106a-5p"	0.706072
"hsa-miR-106a-5p"	0.706072
"hsa-miR-107"	0.706072
"hsa-miR-107"	12.709297
"hsa-miR-107"	7.766793
"hsa-miR-107"	41.658253
"hsa-miR-107"	4.942505
"hsa-miR-192-5p"	0.706072
"hsa-miR-192-5p"	2.824288
"hsa-miR-192-5p"	0.706072
"hsa-miR-192-5p"	0.706072
"hsa-miR-192-5p"	801.391809
"hsa-miR-192-5p"	114.383677
"hsa-miR-192-5p"	0.706072
"hsa-miR-192-5p"	5182.569057
"hsa-miR-192-5p"	653.822745
"hsa-miR-192-5p"	100.262235
"hsa-miR-192-5p"	3377.142752
"hsa-miR-192-5p"	126.386902
"hsa-miR-192-5p"	11256.90715
"hsa-miR-192-5p"	9.178937
"hsa-miR-192-5p"	1.412144
"hsa-miR-192-5p"	17.651802
"hsa-miR-192-5p"	1760.943764
"hsa-miR-192-5p"	75.549712
"hsa-miR-192-5p"	505.547608
"hsa-miR-192-5p"	1.412144
"hsa-miR-192-5p"	84.728649
"hsa-miR-192-5p"	7.766793
"hsa-miR-197-3p"	4.236432
"hsa-miR-197-3p"	62.840415
"hsa-miR-197-3p"	221.000561
"hsa-miR-197-3p"	7.766793
"hsa-miR-197-3p"	0.706072
"hsa-miR-199a-5p"	1.412144
"hsa-miR-199a-5p"	652.410601
"hsa-miR-199a-5p"	1.412144
"hsa-miR-199a-5p"	40.246108
"hsa-miR-199a-5p"	5.648577
"hsa-miR-199a-5p"	3.53036
"hsa-miR-199a-5p"	0.706072
"hsa-miR-199a-5p"	1.412144
"hsa-miR-199a-5p"	646.762024
"hsa-miR-199a-5p"	41.658253
"hsa-miR-199a-5p"	3.53036
"hsa-miR-199a-5p"	4.942505
"hsa-miR-199a-3p"	0.706072
"hsa-miR-199a-3p"	2.824288
"hsa-miR-199a-3p"	24.712523
"hsa-miR-199a-3p"	55.779694
"hsa-miR-199a-3p"	4.942505
"hsa-miR-199a-3p"	31.067171
"hsa-miR-199a-3p"	189.227317
"hsa-miR-199a-3p"	72.019352
"hsa-miR-199a-3p"	6.354649
"hsa-miR-199a-3p"	30.361099
"hsa-miR-199a-3p"	37.42182
"hsa-miR-199a-3p"	1.412144
"hsa-miR-199a-3p"	2.824288
"hsa-miR-199a-3p"	0.706072
"hsa-miR-199a-3p"	0.706072
"hsa-miR-199a-3p"	3.53036
"hsa-miR-199a-3p"	2.118216
"hsa-miR-199a-3p"	7.766793
"hsa-miR-199a-3p"	4.236432
"hsa-miR-199a-3p"	74.137568
"hsa-miR-199a-3p"	104.498668
"hsa-miR-199a-3p"	11.297153
"hsa-miR-199a-3p"	76.255784
"hsa-miR-199a-3p"	348.799607
"hsa-miR-199a-3p"	151.099425
"hsa-miR-199a-3p"	13.415369
"hsa-miR-199a-3p"	58.603983
"hsa-miR-199a-3p"	64.252559
"hsa-miR-199a-3p"	0.706072
"hsa-miR-199a-3p"	8.472865
"hsa-miR-148a-3p"	0.706072
"hsa-miR-148a-3p"	1.412144
"hsa-miR-148a-3p"	300.786706
"hsa-miR-148a-3p"	1008.977
"hsa-miR-148a-3p"	2.824288
"hsa-miR-148a-3p"	9781.216506
"hsa-miR-148a-3p"	2.824288
"hsa-miR-148a-3p"	5753.075297
"hsa-miR-148a-3p"	0.706072
"hsa-miR-148a-3p"	23.300379
"hsa-miR-148a-3p"	0.706072
"hsa-miR-30c-5p"	0.706072
"hsa-miR-30c-5p"	2.118216
"hsa-miR-30c-5p"	1.412144
"hsa-miR-30c-5p"	46.600757
"hsa-miR-30c-5p"	48.012901
"hsa-miR-30c-5p"	211.821624
"hsa-miR-30c-5p"	272.543822
"hsa-miR-30c-5p"	284.547048
"hsa-miR-30c-5p"	217.4702
"hsa-miR-30c-5p"	40.246108
"hsa-miR-30c-5p"	40.952181
"hsa-miR-30c-5p"	3.53036
"hsa-miR-30c-5p"	0.706072
"hsa-miR-30d-5p"	0.706072
"hsa-miR-30d-5p"	0.706072
"hsa-miR-30d-5p"	0.706072
"hsa-miR-30d-5p"	1.412144
"hsa-miR-30d-5p"	0.706072
"hsa-miR-30d-5p"	991.325198
"hsa-miR-30d-5p"	1407.907725
"hsa-miR-30d-5p"	0.706072
"hsa-miR-30d-5p"	15107.824267
"hsa-miR-30d-5p"	293.725985
"hsa-miR-30d-5p"	122.15047
"hsa-miR-30d-5p"	118.620109
"hsa-miR-30d-5p"	0.706072
"hsa-miR-139-5p"	32.479316
"hsa-miR-139-5p"	93.201514
"hsa-miR-139-5p"	6.354649
"hsa-miR-139-5p"	4.236432
"hsa-miR-10a-5p"	0.706072
"hsa-miR-10a-5p"	0.706072
"hsa-miR-10a-5p"	1.412144
"hsa-miR-10a-5p"	270.425606
"hsa-miR-10a-5p"	175.811948
"hsa-miR-10a-5p"	0.706072
"hsa-miR-10a-5p"	2.118216
"hsa-miR-10a-5p"	350.211751
"hsa-miR-10a-5p"	344.563174
"hsa-miR-10a-5p"	1.412144
"hsa-miR-10a-5p"	4.236432
"hsa-miR-10a-5p"	1174.903939
"hsa-miR-10a-5p"	8339.417321
"hsa-miR-10a-5p"	41.658253
"hsa-miR-10a-5p"	165.926938
"hsa-miR-10a-5p"	1038.632028
"hsa-miR-10a-5p"	31.773244
"hsa-miR-10a-5p"	10.591081
"hsa-miR-10a-5p"	61.428271
"hsa-miR-10a-5p"	2.824288
"hsa-miR-10a-5p"	1.412144
"hsa-miR-10a-5p"	15.533586
"hsa-miR-10a-5p"	0.706072
"hsa-miR-10a-5p"	2.824288
"hsa-miR-10a-5p"	0.706072
"hsa-miR-10a-5p"	0.706072
"hsa-miR-10b-5p"	11.297153
"hsa-miR-10b-5p"	120.032253
"hsa-miR-10b-5p"	17.651802
"hsa-miR-10b-5p"	4.236432
"hsa-miR-10b-5p"	6.354649
"hsa-miR-10b-5p"	0.706072
"hsa-miR-34a-5p"	0.706072
"hsa-miR-34a-5p"	0.706072
"hsa-miR-34a-5p"	0.706072
"hsa-miR-34a-5p"	0.706072
"hsa-miR-34a-5p"	4.942505
"hsa-miR-34a-5p"	4.236432
"hsa-miR-34a-5p"	294.432057
"hsa-miR-34a-5p"	2.824288
"hsa-miR-34a-5p"	2.118216
"hsa-miR-34a-5p"	206.879119
"hsa-miR-34a-5p"	0.706072
"hsa-miR-34a-5p"	1.412144
"hsa-miR-34a-5p"	113.677605
"hsa-miR-34a-5p"	5.648577
"hsa-miR-34a-5p"	9.885009
"hsa-miR-34a-5p"	0.706072
"hsa-miR-34a-5p"	2.824288
"hsa-miR-34a-5p"	0.706072
"hsa-miR-181a-5p"	5.648577
"hsa-miR-181a-5p"	21.182162
"hsa-miR-181a-5p"	552.854438
"hsa-miR-181a-5p"	0.706072
"hsa-miR-181a-5p"	2.118216
"hsa-miR-181a-5p"	867.056513
"hsa-miR-181a-5p"	0.706072
"hsa-miR-181a-5p"	37.42182
"hsa-miR-181a-5p"	9.178937
"hsa-miR-181a-5p"	1.412144
"hsa-miR-181a-5p"	1.412144
"hsa-miR-181a-5p"	0.706072
"hsa-miR-181a-5p"	2.118216
"hsa-miR-181a-5p"	5.648577
"hsa-miR-181a-5p"	42.364325
"hsa-miR-181a-5p"	858.583648
"hsa-miR-181a-5p"	538.026924
"hsa-miR-181a-5p"	25.418595
"hsa-miR-181a-5p"	4.236432
"hsa-miR-181a-5p"	1.412144
"hsa-miR-181b-5p"	0.706072
"hsa-miR-181b-5p"	56.485766
"hsa-miR-181b-5p"	4.942505
"hsa-miR-181b-5p"	103.086523
"hsa-miR-181b-5p"	7.060721
"hsa-miR-181b-5p"	129.21119
"hsa-miR-181b-5p"	1.412144
"hsa-miR-181b-5p"	76.255784
"hsa-miR-181b-5p"	10.591081
"hsa-miR-181b-5p"	2.118216
"hsa-miR-181b-5p"	0.706072
"hsa-miR-181b-5p"	0.706072
